role,kind,title,year,runtime,genres,plot outline,rating,total votes,votes/rating,demographic,certificates,metascore,mpaa,color info,trivia,rentals
actress,tv movie,Threads,1984,"[u'112', u'Brazil:110']","[u'Drama', u'Sci-Fi', u'War']","Documentary-style account of a nuclear holocaust and its effect on the working class city of Sheffield, England, and the eventual long-term effects of nuclear war on civilization.",8.1,8040,"{1: 70, 2: 35, 3: 44, 4: 79, 5: 205, 6: 471, 7: 1093, 8: 2142, 9: 1874, 10: 2027}","{u'aged 45+': (1555, 8.2), u'imdb staff': (2, 8.0), u'aged 30-44': (3803, 8.1), u'females': (691, 8.1), u'females aged 30-44': (316, 8.1), 'all votes': (8040, 8.1), u'females aged 45+': (194, 8.2), u'males': (6034, 8.1), u'aged 18-29': (1317, 8.0), u'males under 18': (5, 8.5), u'males aged 18-29': (1142, 8.1), u'males aged 30-44': (3439, 8.0), u'non-us users': (4910, 8.1), u'females aged 18-29': (166, 8.0), u'us users': (1296, 8.1), u'aged under 18': (5, 8.5), u'top 1000 voters': (165, 7.3), u'males aged 45+': (1338, 8.2)}","[u'Australia:M::(video rating)', u'Singapore:PG13', u'UK:15']",,,[u'Color'],,
