,movieID,role,kind,title,year,aspect_ratio,genres,runtimes,rating,votes,color_info,plot_outline,language_codes,country_codes,budget,arithmetic_mean,demographic,number_of_votes,median,keywords,taglines,trivia,release_dates,Action,Biography,Drama,War,Sport,Crime,Game-Show,Reality-TV,Thriller,Documentary,Music,Romance,Adventure,Short,Comedy,Horror,Animation,Family,Fantasy,Sci-Fi,Mystery,History,Western,Musical,Film-Noir,Talk-Show
0,3515882,producer,movie,One Size Fits All,2015.0,,['Documentary'],70,,,[],Porn star Ron Jeremy and Pastor Craig Gross agree to a week long porn debate tour and discover more than they bargained for.,[u'en'],[u'us'],,,{},,,,[u'An unlikely friendship.'],,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,383603,producer,video movie,Ron Jeremy on the Loose: Sunset Strip,2002.0,,['Adult'],95,3.7,7.0,[],,[u'en'],[u'us'],,3.7,"{u'males aged 30-44': (1, 6.0), u'females': (2, 5.0), u'females aged 30-44': (2, 5.0), 'all votes': (7, 3.7), u'males': (5, 4.0), u'males aged 18-29': (1, 2.0), u'aged 18-29': (1, 2.0), u'aged 30-44': (3, 5.3), u'aged 45+': (3, 2.7), u'us users': (3, 5.3), u'non-us users': (4, 2.5), u'males aged 45+': (3, 2.7)}","{1: 2, 2: 2, 3: 0, 4: 0, 5: 0, 6: 2, 7: 0, 8: 1, 9: 0, 10: 0}",2.0,"[u'sex', u'hardcore']","[u""You know the sex is hard when I'm directing!""]",,[u'USA::2002'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,140058,producer,video movie,Frankenpenis,1996.0,,"['Adult', 'Comedy', 'Sci-Fi']",83,5.3,51.0,[],"Outlandish porno spoof featuring a post-surgery John Wayne Bobbit as Frankenpenis, a castrated man who had a ""super penis"" sewed onto him in an experiment",[u'en'],[u'us'],,5.3,"{u'aged 45+': (17, 4.3), u'aged 30-44': (17, 4.9), u'females': (8, 4.1), u'females aged 30-44': (4, 4.8), 'all votes': (51, 5.3), u'females aged 45+': (2, 5.0), u'males': (30, 5.3), u'males aged 18-29': (3, 6.3), u'aged 18-29': (5, 6.7), u'males aged 30-44': (12, 6.3), u'non-us users': (11, 6.7), u'females aged 18-29': (2, 6.5), u'us users': (24, 3.3), u'top 1000 voters': (3, 1.0), u'males aged 45+': (15, 4.4)}","{1: 17, 2: 2, 3: 1, 4: 3, 5: 0, 6: 10, 7: 1, 8: 1, 9: 2, 10: 14}",6.0,"[u'sex', u'hardcore', u'character-name-in-title']","[u""featuring JOHN WAYNE BOBBIT'S newly enlarged and enhanced member""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,179358,producer,movie,Money Honey,1990.0,,['Adult'],,6.2,12.0,[],,[u'en'],[u'us'],,6.2,"{u'aged 45+': (2, 6.0), u'aged 30-44': (8, 6.1), u'females': (5, 6.5), 'all votes': (12, 6.2), u'females aged 45+': (1, 7.0), u'males': (7, 5.7), u'females aged 30-44': (2, 7.0), u'aged 18-29': (2, 6.0), u'males aged 30-44': (6, 5.9), u'non-us users': (4, 5.5), u'females aged 18-29': (2, 6.0), u'us users': (8, 6.5), u'top 1000 voters': (1, 10.0), u'males aged 45+': (1, 5.0)}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 5, 6: 3, 7: 3, 8: 0, 9: 0, 10: 1}",6.0,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,169217,producer,video movie,Sex Aliens,1986.0,,"['Adult', 'Comedy', 'Sci-Fi']",,5.9,27.0,[],,[u'en'],[u'us'],,5.9,"{u'males aged 30-44': (9, 6.6), u'females': (2, 4.5), 'all votes': (27, 5.9), u'males': (20, 5.6), u'females aged 30-44': (2, 4.5), u'aged 30-44': (11, 6.6), u'non-us users': (13, 5.2), u'aged 45+': (11, 4.8), u'us users': (8, 7.3), u'top 1000 voters': (7, 4.8), u'males aged 45+': (11, 4.8)}","{1: 3, 2: 0, 3: 3, 4: 5, 5: 0, 6: 5, 7: 1, 8: 5, 9: 0, 10: 5}",6.0,"[u'alien', u'oral-sex', u'anal-sex', u'sex', u'hardcore', u'lesbian']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,135219,producer,movie,Cock-Tales,1985.0,,['Adult'],89,7.0,15.0,[],,[u'en'],[u'us'],,7.0,"{u'males aged 30-44': (6, 6.2), u'females': (2, 7.5), u'females aged 30-44': (1, 7.0), 'all votes': (15, 7.0), u'females aged 45+': (1, 8.0), u'males': (13, 5.7), u'males aged 18-29': (3, 8.0), u'aged 18-29': (3, 8.0), u'aged 30-44': (7, 6.4), u'aged 45+': (4, 6.8), u'us users': (10, 5.6), u'non-us users': (5, 6.6), u'males aged 45+': (3, 6.3)}","{1: 1, 2: 0, 3: 0, 4: 3, 5: 0, 6: 1, 7: 2, 8: 4, 9: 0, 10: 4}",8.0,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,86048,producer,video movie,Once Upon a Secretary,1983.0,1.33 : 1,['Adult'],77,4.5,20.0,[],Nina is a tired porn star who rather sleep and join in when her boyfriend calls in their neighbor Elaine to bed as substitute. Sharon is a secretary who realizes she might as well get paid directly for sex. Can they help each other?,[u'en'],[u'us'],,4.5,"{u'males aged 30-44': (4, 5.8), u'females': (4, 3.8), u'females aged 30-44': (3, 4.0), 'all votes': (20, 4.5), u'females aged 45+': (1, 3.0), u'males': (13, 5.0), u'males aged 18-29': (1, 6.0), u'aged 18-29': (1, 6.0), u'aged 30-44': (7, 5.1), u'non-us users': (10, 4.5), u'aged 45+': (9, 4.0), u'us users': (7, 4.8), u'top 1000 voters': (1, 10.0), u'males aged 45+': (8, 4.3)}","{1: 3, 2: 1, 3: 4, 4: 1, 5: 3, 6: 5, 7: 1, 8: 1, 9: 0, 10: 1}",5.0,"[u'sex', u'porn-star', u'secretary', u'bar', u'adult-filmmaking', u'trading-places', u'movie-set', u'liquor-license', u'exotic-dancer', u'woman-on-top', u'threesome', u'striptease', u'stripper', u'strip-club', u'sexual-harassment', u'sex-with-secretary', u'sex-with-neighbor', u'sex-with-boots-on', u'sex-in-office', u'masturbation', u'lesbian-sex', u'hand-job', u'female-masturbation', u'fellatio', u'employer-employee-sex', u'ejaculation', u'breast-suckling', u'breast-fondling', u'anal-sex', u'porn-industry', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,134472,producer,video movie,The Casting Couch,1983.0,,['Adult'],,6.7,16.0,[],"Ron Jeremy directs and stars in this hilarious sexcapade. Masquerading as a producer, he calls agents...",[u'en'],[u'us'],,6.7,"{u'males aged 30-44': (6, 8.0), u'females': (1, 2.0), 'all votes': (16, 6.7), u'males': (13, 6.3), u'females aged 30-44': (1, 2.0), u'aged 30-44': (7, 6.7), u'non-us users': (4, 5.0), u'aged 45+': (7, 4.6), u'us users': (10, 7.0), u'top 1000 voters': (3, 3.7), u'males aged 45+': (7, 4.6)}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 3, 6: 2, 7: 2, 8: 0, 9: 0, 10: 6}",6.0,"[u'sex', u'hardcore']","[u'""Girl, I\'m gonna make you a star!... By the way, are you wearing panties?""']",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,123403,writer,video movie,Back Field in Motion,1995.0,,['Adult'],,6.5,8.0,[],,[u'en'],[u'us'],,6.5,"{u'males aged 30-44': (4, 6.0), u'females': (1, 5.0), 'all votes': (8, 6.5), u'males': (7, 7.1), u'females aged 30-44': (1, 5.0), u'aged 30-44': (5, 6.5), u'aged 45+': (3, 7.7), u'us users': (7, 7.1), u'non-us users': (1, 5.0), u'males aged 45+': (3, 7.7)}","{1: 0, 2: 1, 3: 1, 4: 0, 5: 2, 6: 0, 7: 1, 8: 0, 9: 0, 10: 3}",6.0,"[u'interracial-sex', u'anal-sex', u'american-football', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,178493,writer,video movie,Girls of Dykes Manor,1995.0,,['Adult'],,,,[],,[u'en'],[u'us'],,,{},,,"[u'strap-on-dildo', u'lesbian-sex', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,126531,writer,video movie,Nightmare on Lesbian Street,1995.0,,['Adult'],82,,,[],,[u'en'],[u'us'],,,{},,,"[u'lesbian-sex', u'female-nudity', u'sex', u'hardcore', u'lesbian']","[u""It looks like we don't have any Taglines for this title yet.""]",,"[u'Canada::1995 (Qu\xe9bec)', u'Canada::1996 (Ontario)']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,161489,writer,video movie,Deep Throat 6,1992.0,,['Adult'],,5.5,13.0,[],,[u'en'],[u'us'],,5.5,"{u'males aged 30-44': (7, 5.2), u'females': (2, 8.5), u'females aged 30-44': (2, 8.5), 'all votes': (13, 5.5), u'males': (9, 4.6), u'males aged 18-29': (1, 1.0), u'aged 18-29': (1, 1.0), u'aged 30-44': (9, 5.6), u'non-us users': (8, 4.6), u'aged 45+': (1, 4.0), u'us users': (3, 7.3), u'top 1000 voters': (1, 8.0), u'males aged 45+': (1, 4.0)}","{1: 1, 2: 0, 3: 1, 4: 3, 5: 4, 6: 0, 7: 1, 8: 1, 9: 0, 10: 2}",5.0,"[u'sequel', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",[u'Adult-film debut of Steven St. Croix.'],,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,330543,writer,video movie,Ladies Lovin' Ladies Lovin' Ladies 1,1992.0,,['Adult'],,,,[],,[u'en'],[u'us'],,,{},,,"[u'sex', u'hardcore', u'lesbian-sex', u'female-nudity']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,169753,writer,video movie,Deep Throat V,1991.0,,['Adult'],,6.0,21.0,[],,[u'en'],[u'us'],,6.0,"{u'males aged 30-44': (9, 5.7), u'females': (3, 8.0), u'females aged 30-44': (3, 8.0), 'all votes': (21, 6.0), u'males': (16, 5.4), u'males aged 18-29': (1, 5.0), u'aged 18-29': (1, 5.0), u'aged 30-44': (12, 5.9), u'non-us users': (7, 6.3), u'aged 45+': (6, 4.8), u'us users': (11, 4.9), u'top 1000 voters': (2, 4.0), u'males aged 45+': (6, 4.8)}","{1: 2, 2: 0, 3: 0, 4: 5, 5: 4, 6: 3, 7: 1, 8: 1, 9: 0, 10: 5}",5.0,"[u'sequel', u'fifth-part', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,123549,writer,video movie,The Book,1991.0,1.37 : 1,['Adult'],80,5.5,8.0,[],,[u'en'],[u'us'],,5.5,"{u'males aged 30-44': (4, 5.8), u'females': (1, 6.0), 'all votes': (8, 5.5), u'males': (6, 5.4), u'females aged 30-44': (1, 6.0), u'aged 30-44': (5, 5.8), u'non-us users': (3, 6.0), u'aged 45+': (2, 5.5), u'us users': (3, 5.7), u'top 1000 voters': (2, 4.0), u'males aged 45+': (2, 5.5)}","{1: 0, 2: 0, 3: 1, 4: 2, 5: 1, 6: 1, 7: 2, 8: 1, 9: 0, 10: 0}",5.0,"[u'magic-book', u'bath', u'victorian-era', u'calendar-girl', u'auto-mechanic', u'missing-page', u'double-blow-job', u'threesome', u'troilism', u'tribadism', u'waitress', u'stripper', u'sailor', u'voice-over-narration', u'vignette', u'bedtime-story', u'sexual-repression', u'crystal-ball', u'psychic', u'gypsy', u'framing-story', u'sex', u'hardcore', u'sex-in-gym', u'sex-in-a-bathtub', u'sex-on-car', u'lesbian-sex', u'sex-in-a-bar']","[u""It looks like we don't have any Taglines for this title yet.""]",,"[u'Denmark::6 May 1991 (theatrical release)', u'Portugal::9 May 1991']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,169752,writer,video movie,Deep Throat IV,1990.0,,['Adult'],,5.8,16.0,[],,[u'en'],[u'us'],,5.8,"{u'males aged 30-44': (8, 5.7), u'females': (2, 9.0), 'all votes': (16, 5.8), u'males': (10, 5.6), u'females aged 30-44': (2, 9.0), u'aged 30-44': (10, 6.2), u'non-us users': (4, 6.0), u'aged 45+': (2, 5.5), u'us users': (8, 6.2), u'top 1000 voters': (3, 6.3), u'males aged 45+': (2, 5.5)}","{1: 0, 2: 0, 3: 5, 4: 1, 5: 3, 6: 0, 7: 1, 8: 4, 9: 0, 10: 2}",5.0,"[u'sequel', u'fourth-part', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,134888,writer,video movie,The Pawnbroker,1990.0,,['Adult'],78,5.4,8.0,[],,[u'en'],[u'us'],,5.4,"{u'males aged 30-44': (2, 9.0), u'females': (2, 5.0), u'females aged 30-44': (2, 5.0), 'all votes': (8, 5.4), u'males': (4, 7.8), u'males aged 18-29': (1, 6.0), u'aged 18-29': (1, 6.0), u'aged 30-44': (4, 7.0), u'aged 45+': (1, 7.0), u'us users': (3, 5.7), u'non-us users': (2, 7.5), u'males aged 45+': (1, 7.0)}","{1: 2, 2: 1, 3: 0, 4: 0, 5: 0, 6: 1, 7: 1, 8: 1, 9: 2, 10: 0}",6.0,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2190241,writer,video movie,Danny Does Dallas!,1989.0,,['Adult'],,,,[],,[u'en'],[u'us'],,,{},,,"[u'homosexual', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,182095,writer,movie,Family Thighs,1989.0,,['Adult'],80,5.8,16.0,[],Brothers Rick and Phil are as different as night and day. All Rick wants is his brother to settle down with a nice...,[u'en'],[u'us'],,5.8,"{u'males aged 30-44': (9, 5.6), u'females': (4, 6.5), u'females aged 30-44': (2, 7.5), 'all votes': (16, 5.8), u'females aged 45+': (2, 5.5), u'males': (10, 5.2), u'males aged 18-29': (1, 2.0), u'aged 18-29': (1, 2.0), u'aged 30-44': (11, 6.0), u'aged 45+': (2, 5.5), u'us users': (6, 6.6), u'non-us users': (8, 4.6)}","{1: 0, 2: 1, 3: 0, 4: 5, 5: 1, 6: 4, 7: 1, 8: 2, 9: 1, 10: 1}",6.0,"[u'woman-on-top', u'swinging', u'self-sucking', u'porn-magazine', u'morality', u'liberalism', u'lesbian-sex', u'hand-job', u'flashback', u'fingering', u'fellatio', u'ejaculation', u'cunnilingus', u'conservatism', u'buxom', u'brother-brother-relationship', u'breast-suckling', u'breast-fondling', u'anal-sex', u'sex', u'hardcore', u'oral-sex', u'nudity', u'breast-sex', u'independent-film']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,143698,writer,video movie,Missy Impossible,1989.0,,['Adult'],81,6.3,15.0,[],"A girls' school headmistress battles the custodian, who is actually an alien on a mission to impregnate young women!",[u'en'],[u'us'],,6.3,"{u'aged 45+': (5, 4.7), u'aged 30-44': (5, 6.0), u'females': (4, 4.8), 'all votes': (15, 6.3), u'females aged 45+': (1, 5.0), u'males': (7, 5.7), u'females aged 30-44': (2, 5.0), u'aged 18-29': (1, 4.0), u'males aged 30-44': (3, 7.0), u'non-us users': (4, 3.5), u'females aged 18-29': (1, 4.0), u'us users': (7, 6.3), u'top 1000 voters': (2, 5.5), u'males aged 45+': (4, 4.8)}","{1: 1, 2: 0, 3: 2, 4: 1, 5: 4, 6: 1, 7: 1, 8: 0, 9: 0, 10: 5}",5.0,"[u'oral-sex', u'nudity', u'sex', u'hardcore']","[u'Aja... Is Back!', u'Aja is Missy Impossible']",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,134320,writer,video movie,Blacks Next Door,1988.0,,['Adult'],126,6.8,12.0,[],"A young black couple moves into a suburban, mostly white neighborhood. Their next-door neighbors, a white couple...",[u'en'],[u'us'],,6.8,"{u'males aged 30-44': (6, 6.9), u'females': (2, 4.5), 'all votes': (12, 6.8), u'males': (8, 5.8), u'females aged 30-44': (2, 4.5), u'aged 30-44': (8, 6.4), u'non-us users': (4, 4.0), u'aged 45+': (2, 5.5), u'us users': (6, 7.4), u'top 1000 voters': (2, 5.5), u'males aged 45+': (2, 5.5)}","{1: 2, 2: 0, 3: 0, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 0, 10: 5}",7.0,"[u'sex-scene', u'threesome', u'orgy', u'interracial-sex', u'oral-sex', u'black-woman', u'african-american', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,181504,writer,video movie,Double Black Fantasy,1988.0,,['Adult'],,,,[],,[u'en'],[u'us'],,,{},,,"[u'double-penetration', u'interracial-sex', u'anal-sex', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,140241,writer,video movie,Hot Blondes,1988.0,,['Adult'],75,6.4,12.0,[],,[u'en'],[u'us'],,6.4,"{u'males aged 30-44': (5, 6.1), u'females': (4, 5.2), u'females aged 30-44': (2, 4.0), 'all votes': (12, 6.4), u'females aged 45+': (2, 6.5), u'males': (8, 6.1), u'males aged 18-29': (1, 7.0), u'aged 18-29': (1, 7.0), u'aged 30-44': (7, 5.5), u'aged 45+': (4, 6.0), u'us users': (8, 5.3), u'non-us users': (4, 6.5), u'males aged 45+': (2, 5.5)}","{1: 0, 2: 0, 3: 0, 4: 3, 5: 1, 6: 2, 7: 4, 8: 0, 9: 0, 10: 2}",6.0,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,143552,writer,video movie,Magic Pool,1988.0,,['Adult'],72,5.2,11.0,[],,[u'en'],[u'us'],,5.2,"{u'aged 45+': (2, 3.0), u'aged 30-44': (7, 5.4), u'females': (4, 5.8), u'females aged 30-44': (2, 6.5), 'all votes': (11, 5.2), u'females aged 45+': (1, 5.0), u'males': (7, 4.6), u'males aged 18-29': (1, 7.0), u'aged 18-29': (2, 6.0), u'males aged 30-44': (5, 4.8), u'non-us users': (7, 4.1), u'females aged 18-29': (1, 5.0), u'us users': (4, 7.2), u'top 1000 voters': (2, 4.0), u'males aged 45+': (1, 1.0)}","{1: 1, 2: 1, 3: 1, 4: 0, 5: 2, 6: 2, 7: 3, 8: 1, 9: 0, 10: 0}",6.0,"[u'swimming-pool', u'aphrodisiac', u'water', u'african-american-couple', u'vaginal-sex', u'interracial-sex', u'lesbian-sex', u'threesome', u'sucking-breast', u'female-nudity', u'orgasm', u'erection', u'male-nudity', u'vagina', u'penis', u'cumshot', u'cunnilingus', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,147406,writer,video movie,Secrets of My Sexcess...,1988.0,,['Adult'],83,,,[],,[u'en'],[u'us'],,,{},,,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,131296,writer,movie,American Dream Girls,1987.0,,['Adult'],80,5.1,23.0,[],,[u'en'],[u'us'],,5.1,"{u'aged 45+': (9, 4.5), u'aged 30-44': (7, 6.1), u'females': (7, 3.9), u'females aged 30-44': (2, 5.0), 'all votes': (23, 5.1), u'females aged 45+': (3, 3.7), u'males': (14, 5.5), u'males aged 18-29': (3, 6.3), u'aged 18-29': (5, 3.7), u'males aged 30-44': (5, 6.8), u'non-us users': (5, 5.2), u'females aged 18-29': (2, 3.5), u'us users': (16, 4.9), u'top 1000 voters': (3, 5.3), u'males aged 45+': (6, 4.9)}","{1: 0, 2: 1, 3: 2, 4: 7, 5: 6, 6: 3, 7: 1, 8: 1, 9: 1, 10: 1}",5.0,"[u'nudity', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,131938,writer,video movie,Bare Essentials,1987.0,,['Adult'],,6.7,9.0,[],,[u'en'],[u'us'],,6.7,"{u'aged 45+': (1, 6.0), u'aged 30-44': (5, 6.2), u'females': (3, 5.0), 'all votes': (9, 6.7), u'males': (5, 6.9), u'females aged 30-44': (1, 3.0), u'aged 18-29': (2, 6.0), u'males aged 30-44': (4, 7.2), u'non-us users': (2, 6.0), u'females aged 18-29': (2, 6.0), u'us users': (6, 6.2), u'top 1000 voters': (1, 10.0), u'males aged 45+': (1, 6.0)}","{1: 0, 2: 0, 3: 1, 4: 0, 5: 0, 6: 5, 7: 1, 8: 0, 9: 0, 10: 2}",6.0,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,137530,writer,movie,Flesh for Frankenstein,1987.0,,['Adult'],73,5.4,17.0,[],,[u'en'],[u'us'],,5.4,"{u'aged 45+': (6, 5.1), u'aged 30-44': (5, 6.9), u'females': (3, 7.3), u'females aged 30-44': (1, 7.0), 'all votes': (17, 5.4), u'females aged 45+': (1, 7.0), u'males': (9, 5.6), u'males aged 18-29': (1, 1.0), u'aged 18-29': (2, 4.5), u'males aged 30-44': (4, 6.8), u'non-us users': (4, 5.0), u'females aged 18-29': (1, 8.0), u'us users': (9, 6.0), u'top 1000 voters': (4, 6.5), u'males aged 45+': (4, 5.5)}","{1: 3, 2: 1, 3: 0, 4: 1, 5: 1, 6: 5, 7: 3, 8: 1, 9: 1, 10: 1}",6.0,"[u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,140237,writer,video movie,Hot Amber Nights,1987.0,,['Adult'],73,5.8,16.0,[],,[u'en'],[u'us'],,5.8,"{u'males aged 30-44': (8, 7.1), u'females': (5, 4.1), 'all votes': (16, 5.8), u'females aged 45+': (1, 6.0), u'males': (10, 6.0), u'females aged 30-44': (4, 3.5), u'aged 30-44': (12, 5.9), u'non-us users': (4, 5.5), u'aged 45+': (3, 4.0), u'us users': (11, 5.4), u'top 1000 voters': (2, 5.0), u'males aged 45+': (2, 3.0)}","{1: 2, 2: 2, 3: 1, 4: 0, 5: 1, 6: 2, 7: 3, 8: 2, 9: 1, 10: 2}",6.0,"[u'oral-sex', u'nudity', u'sex', u'hardcore']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,146064,writer,video movie,Princess of Darkness,1987.0,,['Adult'],,,,[],,[u'en'],[u'us'],,,{},,,"[u'hardcore', u'sex']","[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
