,Unnamed: 0,movieID,role,kind,title,year,aspect_ratio,genres,runtimes,rating,votes,color_info,plot_outline,language_codes,country_codes,budget,arithmetic_mean,demographic,number_of_votes,median,keywords,taglines,trivia,release_dates,Action,Biography,Drama,War,Sport,Crime,Game-Show,Reality-TV,Thriller,Documentary,Music,Romance,Adventure,Short,Comedy,Horror,Animation,Family,Fantasy,Sci-Fi,Mystery,History,Western,Musical,Film-Noir,Talk-Show
0,0,6389432,producer,movie,Tough as They Come,2018.0,,"['Action', 'Biography', 'Drama', 'War']",,,,[],"Travis Mills, a soldier in Afghanistan loses his four limbs four days before his 25th birthday, and when he returns home must reconcile with his step-father, and live with only prosthetics for his arms and legs.",[u'en'],[u'us'],,,,,,,"[u""It looks like we don't have any Taglines for this title yet.""]","[u'This is the first directorial effort from Sylvester Stallone since The Expendables (2010).', u'Adam Driver plays a wounded vet in this movie. In real life he actually enlisted in the Marines after the September 11th attacks.']",,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,6343314,producer,movie,Creed II,2018.0,,"['Action', 'Drama', 'Sport']",,,,[],Adonis Creed tries to seek revenge when he goes toe to toe with the man who killed his father.,[u'en'],[u'us'],,,,,,"[u'eighth-part', u'rocky', u'mentor', u'sequel', u'boxing']","[u""It looks like we don't have any Taglines for this title yet.""]",,[u'USA::2018'],1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2460698,producer,movie,Expendabelles,,,['Action'],,,,,A crew of tough women band together to form a team of mercenaries.,,[u'us'],,,,,,,"[u""It looks like we don't have any Taglines for this title yet.""]","[u'This is the Female version of the Expendables series based on the works of Andy Sidaris who was famous for Bullets Bombs and Babes and Girls, Guns and G-Strings series of movies. Veteran stars of L.E.T.H.A.L. are rumoured to star in the movie.', u'There are rumours that Faith Minton (Rage and Honor/Sudden Death), Julie Strain (Enemy Gold), Delia Shepperd (Rocky 5), Brigitte Nielsen (Red Sonja), Erin Weida (Deadly Amazons/Kageena, Mistress of the Jungle) will star in the movie. Various tall amazon strong women are also considered for this role.', u'There are rumours that Sandahl Bergman, Cec Verrell, Tracey Needham, Famke Janssen, Talisa Soto, Corinna Everson, Bridgette Wilson, Sandra Hess, Alex Reid and Caroline Goodall will star as villains.', u'There are rumors that Lori Walkup, Kirsten Khalfani, Teagan Clive and Cynthia Brimhall and various female bodybuilders of the 80s and early 90s may star in the movie.']",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3,5671896,producer,tv movie,Omerta,,,"['Crime', 'Drama']",,,,[],"A look at the life and crimes of American mob boss, Raymonde Aprile.",[u'en'],[u'us'],,,,,,,"[u""It looks like we don't have any Taglines for this title yet.""]",,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,5607970,producer,tv series,Ultimate Beastmaster,2017.0,,"['Game-Show', 'Reality-TV']",55.0,7.3,931.0,[],"108 competitors, 18 from six different countries, run an obstacle course, where nine will be crowned Beastmaster and compete against each other to be crowned Ultimate Beastmaster.","[u'en', u'de', u'ja', u'ko', u'es']","[u'us', u'jp', u'de', u'mx', u'br', u'kr']",,7.4,"{u'aged 45+': (35, 5.9), u'aged 30-44': (251, 7.2), u'females': (108, 7.6), u'females aged 30-44': (38, 7.3), 'all votes': (931, 7.3), u'females aged 45+': (5, 6.8), u'males': (577, 7.2), u'males aged 18-29': (273, 7.4), u'males under 18': (5, 8.6), u'aged 18-29': (329, 7.4), u'males aged 30-44': (213, 7.2), u'non-us users': (338, 7.2), u'females aged 18-29': (53, 7.7), u'us users': (139, 7.4), u'females under 18': (1, 9.0), u'aged under 18': (6, 8.7), u'top 1000 voters': (11, 4.6), u'males aged 45+': (30, 5.8)}","{1: 28, 2: 13, 3: 19, 4: 18, 5: 45, 6: 95, 7: 220, 8: 213, 9: 117, 10: 163}",8.0,[u'non-fiction'],"[u""It looks like we don't have any Taglines for this title yet.""]","[u""There were no audience members. The only 'spectators' were the competitors, crew, and commentators. All cheers were added after filming."", u'Each host wears the same outfit in each episode.']","[u'Belgium::24 February 2017 (internet)', u'Germany::24 February 2017 (internet)', u'UK::24 February 2017 (internet)', u'Netherlands::24 February 2017 (internet)', u'USA::24 February 2017 (internet)']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5,4698826,producer,tv series,S.T.R.O.N.G.,2016.0,,['Reality-TV'],60.0,6.7,120.0,[],The show will feature ten men and ten women looking to improve their fitness who will be paired with...,[u'en'],[u'us'],,7.3,"{u'aged 45+': (18, 6.7), u'aged 30-44': (38, 6.1), u'females': (35, 7.5), u'females aged 30-44': (15, 7.3), 'all votes': (120, 6.7), u'females aged 45+': (7, 6.6), u'males': (49, 6.2), u'males aged 18-29': (12, 7.3), u'aged 18-29': (20, 7.7), u'males aged 30-44': (23, 5.4), u'non-us users': (24, 6.1), u'females aged 18-29': (7, 8.3), u'us users': (35, 6.7), u'top 1000 voters': (10, 5.3), u'males aged 45+': (11, 6.7)}","{1: 9, 2: 5, 3: 0, 4: 6, 5: 5, 6: 7, 7: 22, 8: 17, 9: 12, 10: 37}",8.0,,"[u""It looks like we don't have any Taglines for this title yet.""]",,"[u'USA::2016', u'USA::13 April 2016']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6,3076658,producer,movie,Creed,2015.0,2.35 : 1,"['Drama', 'Sport']",133.0,7.6,183680.0,[],"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","[u'en', u'es']",[u'us'],35000000.0,7.8,"{u'aged 45+': (11045, 7.3), u'imdb staff': (16, 7.6), u'aged 30-44': (58666, 7.4), u'females': (13569, 7.5), u'females aged 30-44': (4975, 7.4), 'all votes': (183680, 7.6), u'females aged 45+': (1400, 7.5), u'males': (128742, 7.6), u'males aged 18-29': (55861, 7.8), u'males under 18': (763, 8.2), u'aged 18-29': (62301, 7.8), u'males aged 30-44': (52907, 7.4), u'non-us users': (76846, 7.5), u'females aged 18-29': (5820, 7.6), u'us users': (25781, 7.9), u'females under 18': (69, 8.0), u'aged under 18': (836, 8.2), u'top 1000 voters': (490, 7.1), u'males aged 45+': (9460, 7.3)}","{1: 1155, 2: 475, 3: 867, 4: 1700, 5: 5282, 6: 16905, 7: 46803, 8: 59510, 9: 29344, 10: 21639}",8.0,"[u'fight', u'boxing', u'boxing-match', u'montage', u'gym', u'training', u'cancer', u'long-take', u'rocky', u'mentor', u'trainer', u'boxer', u'mexico', u'woman', u'office', u'fighting-movie', u'ford-mustang', u'ford', u'dodge-ram-van', u'dodge', u'automobile', u'car', u'england', u'liverpool', u'united-kingdom', u'united-states-of-america', u'female-cinematographer', u'product-placement', u'hip-hop-music', u'male-camaraderie', u'bravery', u'courage', u'stadium', u'italian-american', u'apartment', u'media-coverage', u'cooking', u'kiss', u'ipad', u'ipod', u'dreadlocks', u'underdog', u'boyfriend-girlfriend-relationship', u'freeze-frame', u'knocked-out', u'legacy', u'statue', u'bruise', u'orphan', u'cell-phone', u'manager', u'cockney-accent', u'fish-tank', u'bar', u'bare-chested-male', u'shawarma', u'hotel', u'quad-bike', u'motorcycle', u'slow-motion-scene', u'fire-breathing', u'tattoo', u'youtube', u'father-figure', u'newspaper-headline', u'female-doctor', u'watching-tv', u'quitting-job', u'office-worker', u'mansion', u'widower', u'prologue', u'american-in-the-uk', u'american-abroad', u'liverpool-england', u'punched-in-the-chest', u'punched-in-the-face', u'widow', u'fistfight', u'brawl', u'n-word', u'beating', u'security-guard', u'concert', u'love-interest', u'singer', u'snow', u'van', u'looking-at-oneself-in-a-mirror', u'punching-bag', u'jogging', u'chicken', u'locker-room', u'social-worker', u'walkie-talkie', u'boxing-ring', u'ex-boxer', u'detention-center', u'juvenile-delinquent', u'sequel', u'no-opening-credits', u'coming-of-age', u'african-american', u'flash-forward', u'flashback', u'2010s', u'premarital-sex', u'1990s', u'philadelphia-pennsylvania', u""character's-point-of-view-camera-shot"", u'subjective-camera', u'press-conference', u'arrest', u""character-repeating-someone-else's-dialogue"", u'jail-cell', u'tijuana-mexico', u'los-angeles-california', u'hospital', u'vomiting', u'secret', u'photograph', u'cloud-storage', u'smartphone', u'reference-to-youtube', u'year-2015', u'youth-detention-centre', u'year-1998', u'restaurant', u'blood', u'musician', u'cemetery', u'one-word-title', u'mother-son-relationship', u'cancer-treatment', u'mentor-student-relationship', u'full-circle', u'spin-off', u'seventh-part', u'title-spoken-by-character', u'character-name-in-title', u'surprise-ending']",[u'Your legacy is more than a name'],"[u'While training, Adonis wears a shirt with the message ""Why do I wanna fight? Because I can\'t sing and dance..."" This was a line from Rocky to Adrian on their ice skating date in the first Rocky (1976).', u""Just as the film was entering pre-production, Sylvester Stallone's oldest son Sage Stallone died of a heart attack. Stallone has admitted that the loss almost sent him into a full breakdown, but Ryan Coogler was eventually able to convince him to use the film as a dedication to Sage, focusing specifically on the father-son relationships that appear in it. Although initially resistant, Stallone said at the Golden Globes that Creed helped him cope with Sage's death."", u'This is the first film in the ""Rocky"" series that is not written by Sylvester Stallone.', u'Sylvester Stallone requested that Michael B. Jordan wear the famous American flag trunks that Apollo Creed wore in Rocky (1976) and Rocky wore in Rocky III (1982) and Rocky IV (1985) to keep tradition in the ""Rocky"" universe.', u""Carl Weathers, who played Apollo Creed, gave his strong endorsement to the movie and Michael B. Jordan's performance. Jordan felt extremely honored."", u'Sylvester Stallone was 69 when the film was released, the same age as Burgess Meredith when Rocky (1976) was released.', u'Sylvester Stallone stated on Morning Call that he wants to follow this character and to do more Rocky in the Creed sequels.', u'Second time Sylvester Stallone was nominated for an Oscar for playing Rocky Balboa.', u'The Everton vs. West Brom game, where some of the crowd shots were filmed, was a Monday night. Sylvester Stallone is a big Everton Fan and asked fans if they wanted to participate in the film.', u'Rocky\'s quote to Adonis, ""Women weaken legs"" is the same quote which is said to Rocky by his trainer Mickey Goldmill in Rocky (1976).', u'In the filming of this movie, Sylvester Stallone had to breakup a fight between two other boxers.', u'Portraying Rocky\'s physical deterioration was a humbling experience for Sylvester Stallone. ""When you sit in the chair and you come as one person and then you open your eyes an hour and a half later and you\'ve been transformed to a person who\'s not healthy... it\'s very relatable,"" the 69-year-old said. ""This is what people live through every day... it made me definitely realize the clock is ticking.""', u'Sylvester Stallone revealed on a talk show that in all of his Rocky films there had been at least one instance of him being knocked down for real, which in a sense had become something of a ""tradition"" for the franchise. Upon learning about this, Michael B. Jordan agreed to deliberately shoot such a case for this film, citing ""If you can take it, so can I"", thus keeping the ""tradition"" alive.', u'The (fictional) Delphi Boxing Academy in Los Angeles is advertised as ""the home of Apollo Creed."" Delphi is a site in Greece that was dedicated to the god Apollo after he was said to have slain a dragon there. Appropriately in Liverpool Adonis Creed stays at the Adelphi Hotel (visible from the symbol on his hotel room pillow), a variation on the name meaning \'place of the brothers\'.', u""'Pretty' Ricky Conlon is played by real life Liverpool boxer 'Tony 'The Bomber' Bellew'."", u'Sylvester Stallone was initially apprehensive about revisiting. ""I said, \'No, no, no\'. It was a struggle to get the last one done and I was so happy with Rocky Balboa (2006) and the conclusion of Rocky\'s story that I thought, \'We don\'t need to go any further with it.\' I dismissed his idea."" But it was the director\'s persistence that led him to reconsider.', u'Following in the tradition of his father Apollo, Adonis is named after a character in Greek mythology. Whereas Apollo was named after the Greek sun god, Adonis is named after the demi-god of beauty and desire.', u'The longest film in the Rocky saga.', u'Michael B. Jordan credits Sylvester Stallone with putting him at ease while he joined a cinematic legacy. ""Sly did the biggest thing for me, which was to take that pressure off of me... to not worry about competing or living up to what the other Rocky films were - just to be myself.""', u'The first movie not featuring the characters of Paulie (played by Burt Young) and Apollo\'s former trainer Tony ""Duke"" Evers (played by Tony Burton), and the second not featuring Talia Shire as Adrian (although flashbacks of Adrian did appear in Rocky Balboa (2006)).', u""The Olympic Gold Medal that Danny 'Stuntman' Wheeler (Andre Ward) shows off in the HBO promo scene is real and belongs to the actor/boxer. He won the Light heavyweight at the 2004 summer games in Athens."", u'Ryan Coogler wanted to uphold the series\' father/son theme. ""It\'s a sport where you need to lean on other people,"" the filmmaker said. ""You see fighters have this bond with their trainer. We saw it with Tyson and Cus D\'amato. We saw it with Rocky and Mick. It\'s a very special bond. We wanted to capture that.""', u'Tessa Thompson worked with Ryan Coogler to make sure her role was more than just that of the love interest. ""Ryan really wanted to show a girlfriend character in the context of a sports movie that was complicated, that had her own life and own dreams,"" the actress said. ""I think that\'s something we hope women can relate to.""', u'Rocky\'s quote to Adonis before Leo ""The Lion"" Sporino fight, ""There is no tomorrow"" is the same quote which is said to Rocky by Apollo Creed during the training before Clubber Lang fight in Rocky III (1982).', u'The first draft of the script was 204 pages and was trimmed down, with the ending changing several times. Two different conclusions for the film were shot.', u'With the release of this film, the only character to appear in all of the films set in the Rocky universe will be Rocky himself (in second place are Paulie (Burt Young) and Tony ""Duke"" Evers (Tony Burton) who previously appeared in the six films prior to this one).', u'Sylvester Stallone has stated that the film is in large part a film about father-son relationships and how they can evolve to change people for the better.', u'This film reunites actor Michael B. Jordan with writer/director Ryan Coogler, who had previously collaborated on Fruitvale Station (2013).', u'Some crowd scenes were shot at Goodison Park, Liverpool, England during half-time of the Everton vs. West Bromwich Albion Premier League fixture on January 19, 2015.', u'The film that is playing on the television when Michael B. Jordan and Tessa Thompson fall asleep on the couch is Skyfall (2012).', u'Much like Rocky (1976) and Rocky Balboa (2006), this film heavily reflects the circumstances under which it was made, in this case Sylvester Stallone finally handing the reins of the franchise he created and has nurtured for forty years over to a fresh new talent who can help it stay alive by taking it in a new direction.', u""Front Street Gym is on Clearfield Street. Mighty Mick's gym is on Front Street. Both gyms are located in the Kensington section of Philadelphia, Pennsylvania."", u'Adonis Creed uses ""Hail Mary"" by Tupac Shakur for his intro music. Michael B. Jordan himself is rumored to be the front runner to play Tupac in the forthcoming biopic about the late West Coast Legend.', u'Ryan Coogler was in pre-production on Fruitvale Station (2013) when he first met with Sylvester Stallone to discuss Creed. Their meeting lasted only an hour.', u'Michael B. Jordan was born in 1987, 2 years after the fictional death of Apollo Creed.', u'Throughout multiple scenes Michael B. Jordan can be seen wearing a jacket with XXIV on the back. This is a Kobe Bryant branded Nike jacket and he is a legend from the city of Philadelphia, Pennsylvania.', u""Tessa Thompson, who plays musician Bianca in the film, is a musician in real life. She has produced music as part of the electro band Caught a Ghost, and wrote three songs used on the Creed soundtrack ('Grip', 'Breathe' and 'Shed You')."", u""Of the characters who have died in the series (Mickey, Apollo, Adrian, and Paulie), Burgess Meredith is the only actor to have actually died. Though Tony Burton (Duke who goes unmentioned) died shortly after the film's release."", u""Composer Ludwig G\xf6ransson worked with Tessa Thompson, who plays a musician, to create nine original songs for the film. The two explored Philly's rich music scene for inspiration."", u'Wood Harris\' character, Tony ""Little Duke"" Evers, is revealed to be the son of Duke, Apollo\'s trainer appeared in Rocky (1976), Rocky II (1979), Rocky III (1982), Rocky IV (1985), Rocky V (1990), and Rocky Balboa (2006), played by Tony Burton.', u""Michael B. Jordan gained twenty four pounds of muscle by working out two to three times a day, six days a week, adhered to a strict diet for almost a year and since he didn't have a body double, he had to learn how to box in preparation for his role."", u""Adrian's Restaurant scene was filmed at The Victor Cafe in Philadelphia, Pennsylvania."", u'Flashbacks of Apollo Creed were planned to be shown in this film.', u""This is the first Rocky film that Sylvester Stallone did not write. Ryan Coogler penned the script along with Aaron Covington. They both consulted the star while developing the story, in order to nail down Rocky's voice."", u""Fruitvale Station (2013) helped Ryan Coogler's sophomore effort get the greenlight. The acclaimed indie caught the attention of producer Irwin Winkler, who at first wasn't interested in another Rocky installment but changed his mind after seeing the award-winning drama."", u'Reunites Wood Harris and Michael B. Jordan after The Wire (2002).', u'The Swedish born Ludwig G\xf6ransson, who also scored Fruitvale Station (2013), worked to find a contemporary soundtrack that mirrored the iconic songs from the previous films. He also focused on giving Adonis his own theme.', u'Filming began in January 2015 in Philadelphia, Pennsylvania.', u""In the final fight, during the crowd scenes you will be able to see a cameo of Everton FC football manager Roberto Martinez cheering. Everton FC's stadium is Goodison Park."", u""The first fight scene where little Adonis first appears in the movie, when he is separated from the other kid he's beating up, the way he's grabbed and carried by the waist and his gestures resemble a scene where Apollo is separated from Rocky in Rocky (1976)."", u'This is the second teaming of Sylvester Stallone and Graham McTavish, the first being Rambo (2008).', u'The place that Adonis and Bianca go to eat is a well-known place for Cheesesteaks called \'Max"", located on the corner of Germantown and Erie Avenues. This is the same place \'Kevin Hart\' shot some of his opening scenes of Kevin Hart: Laugh at My Pain (2011) where Kevin purchased steaks for the customers in the store at the time of filming.', u'Ryan Coogler, who grew up watching the Rocky films with his family, wanted to tell a personal story much like he did with Fruitvale Station (2013). The built-in fanbase and pop culture appeal was a bonus.', u'This is the first film in the Rocky saga to be distributed by Warner Bros.', u'An empty store in Philadelphia was converted into a boxing gym where some training scenes were shot.', u""This is the first movie in the Rocky saga not to have Rocky's name in the title."", u""This film marks Sylvester Stallone's seventh appearance as Rocky Balboa."", u'This movie Creed is the second time that Michael B. Jordan has played a boxer. He first played one in Law & Order: Criminal Intent: Inhumane Society (2010).', u""Robert Chartoff's last production credit before his death in June 2015."", u""Michael B. Jordan was inspired by boxers Timothy Bradley, Pernell Whitaker and Andre Ward while creating Adonis's fighting style. Also, Andre Ward was played the role of 'Danny 'Stuntman' Wheeler'."", u'This film reunites Phylicia Rashad and Tessa Thompson, who both starred in For Colored Girls (2010). It also reunites Rashad with Michael B. Jordan, who guest starred on her sitcom Cosby (1996).', u'Only film to feature the Rocky Balboa character that is not directed by Sylvester Stallone nor John G. Avildsen.', u""In 1969, football coach Don Coryell coached Phylicia Rashad's movie husband Apollo Creed (Carl Weathers) for San Diego State University. In 1973, he coached her former real-life husband (Ahmad Rashad) for the St. Louis Cardinals."", u'The film takes place in 1998 and 2015.', u'When Adonis is running up the street with the bike boys following him, the song ""Lord Knows"" is playing in the background, a song by Meek Mill, who is also from Philadelphia, Pennsylvania.', u""Michael B. Jordan's character quotes a line from The Godfather (1972), a film in which Talia Shire co-starred. Shire also plays Adrian, Rocky's wife, in previous films. Also, Joe Spinell, who played Tony Gazzo in the first two Rocky films, played Willie Cicci in the first two Godfather films."", u""When Adonis is fighting 'Pretty' Ricky Conlan, his name is announced as Adonis 'Hollywood' Creed; 'Hollywood' was the real nickname of Tony Burton who played Tony 'Duke' Evers, Apollo's corner man/trainer in the earlier Rocky films."", u'The first film in the Rocky saga with a 2.35:1 aspect ratio.', u'The three leading actors (Sylvester Stallone, Michael B. Jordan and Tessa Thompson) would go on to appear in future MCU films; Guardians of the Galaxy Vol. 2 (2017), Black Panther (2018) and Thor: Ragnarok (2017), respectively.', u'Adonis is wearing two pairs of Jordan Brand retro sneakers during the film. First a Jordan XI ""Bred"" and later a Jordan VI OG.', u'The word ""yes"" is a recurring element for Bianca\'s character. When she opens the door for Adonis to enter her apartment for the first time, there\'s alphabetical artwork just behind Bianca as Adonis enters. There are letters Y E and S on the wall in vertical positions. The second appearance of ""yes"" is a tattoo on her wrist, especially clearly visible when she is with Rocky and Donnie just prior to the final fight.', u'This is the first in the series to get a PG-13 rating since Rocky V (1990). Ironically, unlike Rocky V, Creed receives a 12A certificate in the United Kingdom. Rocky Balboa (2006) also carries this certificate, despite the official ""PG"" rating in the United States.', u'When Adonis is watching the Conan vs. Wheeler Face Off on Sport Center the ""Ticker"" down low shows that the Golden State Warriors beat the Los Angelas Clippers 113:86. Director Ryan Coogler was born in Oakland and grew up in the Bay Area and is a fan of the Golden State Warriors.', u'The first film in the Rocky saga where Rocky is a supporting character instead of the main protagonist.', u'Sylvester Stallone is the 3rd actor in Oscar history to receive both lead and supporting Academy Award nominations for playing the same character. Barry Fitzgerald was nominated Best Actor and won Best Supporting Actor for playing Father Fitzgibbon in ""Going My Way"" (1944). Al Pacino was nominated Best Supporting Actor for ""The Godfather"" (1972) and ""The Godfather Part II"" (1974) for playing Michael Corleone; and Stallone was nominated Best Actor for ""Rocky"" (1976) and Best Supporting Actor for ""Creed"" (2015) for playing Rocky Balboa.', u""Adrian's Restaurant is marked as having been open since 1995. The same year of the release of two Sylvester Stallone movies, Judge Dredd (1995) and Assassins (1995)."", u""The painting in Adrian's resturant shows the third fight between Rocky and Apollo"", u""Geraldine Hughes does not reprise her role as Marie, in the same way that James Francis Kelly III does not reprise his role as Marie's son, Steps. Both appeared in Rocky Balboa (2006)."", u'One deleted scene shows Adonis admiring his father\'s boxing memorabilia, which include paintings, newspaper clippings and photos of Apollo. The headline of a Los Angeles Times sports page from April 6, 1982 reads ""Apollo Creed Trains Former Rival"". If the date is read closely, it is seen as Wednesday April 6, 1982, yet April 6, 1982 was a Tuesday.', u'Came out the same year as another boxing movie Southpaw (2015), both dealing with superstars on a up rise.', u'There are numerous extended shots in the film, which Cinematographer Maryse Alberti said help penetrate the inherent manipulation of filmmaking. The most celebrated example is an entire 2-round boxing match captured in a single steadicam shot. No post-production stitching was used: ""Everybody thinks we\'re cheating, but that is one shot,"" Alberti said in Variety. The scene was filmed with an Arri Alexa by steadicam operator, Benjamin Semanoff. Director Ryan Coogler shot 13 takes of the sequence, with the 11th take being the one used in the final film.', u'Rocky reveals that Apollo won their third fight from the end of Rocky III (1982).', u""In Paulie's room when Rocky talks about his son moving to Vancouver, there is a photo of Sylvester Stallone as a younger Rocky and a very young Sage Stallone, Sylvester's oldest son. Ryan Coogler urged a reluctant Stallone to give him the picture since he thought it wouldn't be right not to have a representation of Sage in the movie. Stallone admitted that he personally views the film as a dedication to Sage, who played Rocky's son in Rocky V (1990). He died in July 13, 2012, at 36."", u'The ending differs from a script Sylvester Stallone uploaded on Twitter. Adonis was winning the fight in the script dated December 28th, 2014.', u""In the film 'Pretty' Ricky Conlan is the WBC Light Heavyweight Champion. In the film he puts his title on the line against Adonis Creed. In real life the actor/boxer who plays him, 'Tony 'Bomber' Bellew' fought for the WBC Light Heavyweight title losing to Adonis Stevenson by TKO in the 6th round, but he would move up in weight class and go on to win the WBC Cruiserweight title at Goodison Park in May 2016 by KO in the 3rd round."", u'Paul ""Paulie"" Pennino was born in November 1943 and died in February 2012.']","[u'USA::19 November 2015 (Los Angeles, California)\n (premiere)', u'Canada::25 November 2015', u'USA::25 November 2015', u'Australia::26 November 2015', u'Kuwait::26 November 2015', u'Singapore::26 November 2015', u'Kosovo::26 November 2015', u'India::27 November 2015', u'Pakistan::27 November 2015', u'Denmark::3 December 2015', u'South Africa::4 December 2015', u'Brazil::6 December 2015 (Comic Con Experience)\n (premiere)', u'Philippines::9 December 2015', u'Japan::23 December 2015', u'Israel::31 December 2015', u'Portugal::31 December 2015', u'Bulgaria::1 January 2016', u'Finland::1 January 2016', u'Romania::1 January 2016', u'Estonia::8 January 2016', u'Poland::8 January 2016', u'Turkey::8 January 2016', u'UK::12 January 2016 (London)\n (premiere)', u'France::13 January 2016', u'Azerbaijan::14 January 2016', u'Brazil::14 January 2016', u'Belarus::14 January 2016', u'Germany::14 January 2016', u'Georgia::14 January 2016', u'Italy::14 January 2016', u'Kazakhstan::14 January 2016', u'Serbia::14 January 2016', u'Russia::14 January 2016', u'Ukraine::14 January 2016', u'UK::15 January 2016', u'Ireland::15 January 2016', u'Lithuania::15 January 2016', u'Latvia::15 January 2016', u'Norway::15 January 2016', u'Belgium::20 January 2016', u'Hungary::21 January 2016', u'Netherlands::21 January 2016', u'Colombia::28 January 2016', u'Greece::28 January 2016', u'Peru::28 January 2016', u'Spain::29 January 2016', u'Mexico::29 January 2016', u'Venezuela::29 January 2016', u'Argentina::4 February 2016', u'Bolivia::4 February 2016', u'Republic of Macedonia::4 February 2016', u'Panama::4 February 2016', u'Uruguay::4 February 2016', u'Sweden::5 February 2016', u'Chile::18 February 2016', u'Hong Kong::25 February 2016']",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
