movieID,role,kind,title,year,aspect_ratio,genres,runtimes,rating,votes,color_info,plot_outline,language_codes,country_codes,budget,arithmetic_mean,demographic,number_of_votes,median,keywords,taglines,trivia,release_dates
6218010,producer,movie,Viy 2,2018,,"[u'Adventure', u'Fantasy']",,,,[u'Color'],The English traveler Jonathan Green receives from Peter the Great an order to map the Russian Far East...,"[u'zh', u'en', u'ru']","[u'us', u'ru', u'cn']",,,,,,,"[u""It looks like we don't have any Taglines for this title yet.""]","[u'The second time Arnold Schwarzenegger and Jackie Chan have starred in a movie together. The other movie being ""Around the World in 80 Days"" (2004)', u'Arnold Schwarzenegger previously starred opposite Charles Dance in Last Action Hero (1993).', u""There is a Game of Thrones (2011) (TV Series) connection with the film: Charles Dance (Tywin Lannister) starred opposite Arnold Schwarzenegger in Last Action Hero (1993) as Benedict. In 2015, Arnold Schwarzenegger starred opposite Emilia Clarke (Daenerys Targaryen) in Terminator Genisys (2015) which she succeeded Linda Hamilton in the iconic role of Sarah Connor. Lena Headey (Cersei Lannister) played Sarah Connor in the TV series Terminator: The Sarah Connor Chronicles (2008) (TV Series). Jason Flemyng was Lena Headey's boyfriend from 1994 to 2003."", u'Jason Flemyng played Dzhonatan Grin in Viy (2014) which this film is a sequel to and Jason Flemyng is the only actor from the first movie to return for the sequel.']",[u'Russia::2018']
5495792,producer,movie,Wonders of the Sea 3D,2017,2.35 : 1,[u'Documentary'],"[u""82::(director's cut)""]",,,[u'Color::(Digital Content)'],,[u'en'],"[u'gb', u'fr']",,,{},,,,[u'The ocean as never seen before'],,"[u'France::2017', u'Spain::24 September 2017 (Donostia-San Sebasti\xe1n International Film Festival)', u'Netherlands::21 December 2017']"
5689068,producer,movie,Killing Gunther,2017,,"[u'Action', u'Comedy']",[u'92'],4.7,1955,[u'Color'],"A group of eccentric assassins are fed up with Gunther, the world's greatest hitman, and decide to kill him, but their plan turns into a series of bungled encounters as Gunther seems to always be one step ahead.",[u'en'],[u'us'],,4.9,"{u'aged 45+': (194, 4.4), u'aged 30-44': (926, 4.7), u'females': (83, 4.8), u'females aged 30-44': (48, 5.2), 'all votes': (1955, 4.7), u'females aged 45+': (12, 3.4), u'males': (1542, 4.7), u'males aged 18-29': (411, 4.6), u'males under 18': (6, 4.0), u'aged 18-29': (436, 4.7), u'males aged 30-44': (872, 4.7), u'non-us users': (1054, 4.6), u'females aged 18-29': (17, 4.8), u'us users': (225, 5.2), u'females under 18': (1, 8.0), u'aged under 18': (8, 4.4), u'top 1000 voters': (41, 4.4), u'males aged 45+': (180, 4.5)}","{1: 201, 2: 127, 3: 215, 4: 297, 5: 363, 6: 334, 7: 205, 8: 73, 9: 29, 10: 111}",5,"[u'hitman', u'villain-played-by-lead-actor']","[u""They're Out to Change the Killing Business""]","[u""Taran Killam's directorial debut"", u""Arnold Schwarzenegger doesn't appear in the movie until the 67th minute."", u'At the very end of the credits it says. ""Gunther will return in ""The Gunther Who Loved Me"" (if this movie makes any money)""', u'Taran Killam and Colbie Smulders are married in real life.', u'Killam left Saturday Night Live (1975) to complete the movie.', u'Tatiana Maslany was considered to star in the movie but could not make it.', u'This is the third film in which Arnold Schwarzenegger plays a villain. The firs two were Batman and Robin and The Terminator.', u'Despite the films title Killing Gunther, nobody actually kills Gunther in the movie.', u'Some of the lines both Tarran and Arnold deliver during the Kitchen fight scene are from the movie Predator.']","[u'USA::22 September 2017 (internet)', u'USA::6 October 2017 (San Diego Film Festival)\n (premiere)', u'Hungary::19 October 2017', u'USA::20 October 2017 (limited)']"
4581576,producer,movie,Aftermath,2017,,"[u'Drama', u'Thriller']",[u'94'],5.7,11060,[u'Color'],Two strangers' lives become inextricably bound together after a devastating plane crash.,[u'en'],"[u'us', u'gb']",,5.7,"{u'aged 45+': (1484, 5.7), u'imdb staff': (1, 6.0), u'aged 30-44': (4948, 5.6), u'females': (831, 5.7), u'females aged 30-44': (358, 5.7), 'all votes': (11060, 5.7), u'females aged 45+': (173, 5.7), u'males': (8136, 5.7), u'males aged 18-29': (1799, 5.7), u'males under 18': (18, 6.1), u'aged 18-29': (2038, 5.7), u'males aged 30-44': (4512, 5.6), u'non-us users': (5759, 5.6), u'females aged 18-29': (223, 5.8), u'us users': (1040, 5.6), u'females under 18': (4, 8.2), u'aged under 18': (23, 6.4), u'top 1000 voters': (130, 5.3), u'males aged 45+': (1283, 5.7)}","{1: 367, 2: 254, 3: 510, 4: 1062, 5: 2381, 6: 3149, 7: 1901, 8: 728, 9: 242, 10: 466}",6,"[u'guilt', u'revenge', u'mental-breakdown', u'airplane-crash', u'grief', u'air-traffic-controller', u'airport', u'gun', u'based-on-real-events', u'police-car', u'2000s', u'playing-against-type', u'drinking', u'depression', u'secret', u'accusation', u'lawyer', u'airplane-accident', u'violence', u'airplane', u'air-traffic-control', u'vigilante', u'investigation', u'loss-of-child', u'loss-of-wife', u'villain-played-by-lead-actor', u'independent-film', u'germany', u'number-in-title']","[u'Vengeance is a journey with no return.', u'All he had left was revenge']","[u'Based on the real-life crash of Bashkirian Airlines Flight 2937 and DHL Flight 611. The incident occurred on July 1, 2002, when the two planes crashed into each other in midair over the town of \xdcberlingen, Germany.', u'Upon arriving at the airport terminal, Roman bumps into a patron as he approaches the ticket counter. This was a cameo made by then Columbus mayor, Michael Coleman.', u'The movie was filmed in Columbus, OH where Arnold Schwarzenegger has been hosting one of the biggest sports and bodybuilding events in the world, the Arnold Classic, for over 40 years.', u'Maggie Grace is from Columbus, OH where the movie was filmed.', u'Maggie Grace and the film crew took a break from shooting to have lunch one day at a nearby high school cafeteria. The high school they were at happened to be the very high school Grace attended growing up.', u'The movie is based on the ""\xdcberlingen mid-air collision"" which happened on July 1st, 2002.', u'In the opening scene at his construction site, Roman (Schwarzenegger) teases a fellow worker with the line - (""Don\'t worry) You\'re fired!"" - a catchphrase from the TV series The Apprentice (2004) on which he was host.', u'Filmed in Columbus, OH', u'This marks the first Arnold Schwarzenegger film to be released straight to video in France.', u""The film is based on the \xdcberlingen mid-air collision with Bashkirian Airlines Flight 2937 and DHL Flight 611 over Southern Germany. Schwarzenegger's character is based on Russian architect Vitaly Kaloyev, whose wife and two children died in the accident. He tracked down Peter Nielsen, the air traffic controller involved in the accident, through a private investigator and stabbed him two years afterwards in front of Nielsen's three children. Kaloyev was sentenced to eight years but only served two as the court had not taken into consideration his mental state. Kaloyev criticized the film for distorting the events saying he was looking for justice not an apology and he felt that Nielsen, unlike the character of Jacob, showed no remorse."", u""The 7th film which Arnold Schwarzenegger plays a character who loses his family. In Conan the Barbarian (1982), Conan's parents are slain by Thulsa Doom. In Last Action Hero (1993), Jack Slater's son Andy whom falls to death along with The Ripper. In End of Days (1999) Jericho's wife and daughter are murdered by thugs when they break into his apartment. In Collateral Damage (2002), Gordy Brewer's wife and son are killed in a bombing by Claudio Perrini. In Sabotage (2014) John 'Breacher' Wharton's family are kidnapped, tortured and murdered by drug lord Brujo and in Maggie (2015) The film ends with Wade Vogel's Maggie dying when she commits suicide and jumps to her death.""]","[u'Georgia::6 April 2017', u'Kuwait::6 April 2017', u'Russia::6 April 2017', u'Bulgaria::7 April 2017', u'Canada::7 April 2017', u'Estonia::7 April 2017', u'UK::7 April 2017', u'USA::7 April 2017 (internet)', u'USA::7 April 2017 (limited)', u'Vietnam::7 April 2017', u'India::14 April 2017', u'Indonesia::15 April 2017 (limited)', u'Indonesia::21 April 2017', u'Singapore::27 April 2017', u'Spain::28 April 2017 (limited)', u'Lithuania::5 May 2017', u'Hungary::1 June 2017', u'France::18 July 2017 (Blu-ray & DVD premiere)', u'Philippines::26 July 2017', u'Norway::28 August 2017 (DVD premiere)', u'Sweden::28 August 2017 (DVD premiere)', u'Japan::16 September 2017', u'Germany::13 November 2017 (Blu-ray and DVD premiere)']"
0364782,producer,tv series,The Apprentice,2004,1.33 : 1,"[u'Game-Show', u'Reality-TV']",[u'60'],5.2,6852,[u'Color'],A reality-tv based show in which contestants compete for a job as an apprentice to billionaire American Donald Trump.,[u'en'],"[u'us', u'gb']",,5.6,"{u'aged 45+': (1109, 4.6), u'imdb staff': (1, 2.0), u'aged 30-44': (2806, 5.4), u'females': (1503, 5.4), u'females aged 30-44': (724, 5.7), 'all votes': (6852, 5.2), u'females aged 45+': (321, 4.7), u'males': (4251, 5.3), u'males aged 18-29': (1270, 5.6), u'males under 18': (8, 4.8), u'aged 18-29': (1687, 5.6), u'males aged 30-44': (2051, 5.3), u'non-us users': (2447, 5.5), u'females aged 18-29': (407, 5.5), u'us users': (2633, 5.1), u'females under 18': (4, 6.5), u'aged under 18': (12, 5.9), u'top 1000 voters': (152, 4.3), u'males aged 45+': (766, 4.6)}","{1: 1466, 2: 276, 3: 302, 4: 368, 5: 551, 6: 829, 7: 829, 8: 758, 9: 405, 10: 1068}",6,"[u'dog-eat-dog', u'bad-hair', u'competition', u'team', u'business', u'dream-job', u'marketing', u'new-york-city', u'fired-from-the-job', u'corporation', u'entrepreneurship', u'non-fiction']","[u""It's a whole new boardroom (Season 15)"", u'The ultimate job interview', u""It's nothing personal... it's just business."", u'What if you could have it all?']","[u'As described in an interview with applicant Tammy Lee, during the first season of The Apprentice (2004), the ending clip each week showing the fired applicant exiting the Trump Tower and entering a cab had actually been filmed during one of the first few days of production before the contest started to cut down on the cost of having to set up for such a shoot each week. Every contestant had this clip filmed regardless of whether they were actually fired or not. From the second season onward, the fired contestants were actually filmed leaving the building after they were fired.', u""The boardroom is on the same floor as the suite the contestants are staying in. So the contestants don't take an elevator up as Donald tells them to."", u""The contestants had to keep their cell phones on speaker to make sure they weren't cheating by using connections made prior to the show or by making private phone calls."", u'It typically takes 7-1\\2 hours to film each Boardroom session. Among other things that end up on the ""editing room floor"" are expletive-laced interactions and heated exchanges that make the ones that are actually aired seem tame by comparison.', u""Though the show really does take place at Trump Tower, the Boardroom is actually a set built specifically for the show. There are sixteen cameras continuously running while a Boardroom sequence is being shot. Many cameras are positioned behind what appear to be large mirrors that surround the Boardroom. The door that Donald Trump uses to enter the Boardroom actually leads from a narrow room that houses multiple cameras hidden by mirrors. It just looks like a hallway from the camera angle used. Trump's red chair sits upon a raised platform about 4 inches high in order to make Trump appear to tower over everyone else (despite Trump already being 6'3''), emphasizing his supreme authority."", u'The apartment we see the contestants return to was built as a set in the Trump Tower.', u'Series creator Mark Burnett originally conceived of the contestants in the first season being divided into college graduates vs. those who finished only high school. However, of those who applied to be on the show there were not enough credible contestants who did not graduate from college. As a result, the teams were instead divided into males and females. The popularity of the show caused a very large number of people to apply to be contestants and the producers were then able to choose a full team with only those with high school educations that was more or less evenly matched with those who graduated from college. This became the premise of the competition in the third season.', u'Arnold Schwarzenegger hosting The Apprentice (2004) was foreshadowed in his film True Lies (1994), which Harry Tasker (Schwarzenegger) says ""You\'re fired"" to the film\'s main antagonist (Art Malik). Both Donald Trump and Arnold Schwarzenegger say ""You\'re fired"" to the contestants eliminated from the competition.', u""Donald Trump was close friends with at the time University of Brown professor Charlie Roach, who studied in economic value. Roach would give lessons to Trump about making a positively financial deal behind the scenes. Roach went on to found the Conservative Economic Studies Corporation (CES), during the first term of Barack Obama's presidency. He is now Chief of National Economic Management in the Trump Administration.""]","[u'USA::8 January 2004', u'Australia::4 May 2004', u'Iceland::30 May 2004', u'Sweden::17 August 2004', u'Argentina::25 August 2004', u'Denmark::25 August 2004', u'Finland::1 October 2004', u'UK::4 October 2004', u'Israel::5 October 2004', u'Croatia::15 April 2005', u'Germany::28 May 2005']"
2963070,producer,tv series,Years of Living Dangerously,2014,,[u'Documentary'],,8.5,677,[u'Color'],"From the damage wrought by Hurricane Sandy to the upheaval caused by drought in the Middle East, this groundbreaking documentary event series provides first-hand reports on those affected by, and seeking solutions to, climate change.",[u'en'],[u'us'],,8.4,"{u'aged 45+': (133, 8.0), u'aged 30-44': (239, 8.5), u'females': (153, 8.9), u'females aged 30-44': (50, 9.2), 'all votes': (677, 8.5), u'females aged 45+': (53, 9.0), u'males': (387, 8.4), u'aged 18-29': (147, 8.9), u'males under 18': (3, 8.0), u'males aged 18-29': (106, 9.0), u'males aged 30-44': (186, 8.3), u'non-us users': (223, 8.4), u'females aged 18-29': (40, 8.5), u'us users': (185, 8.4), u'aged under 18': (3, 8.0), u'top 1000 voters': (18, 7.1), u'males aged 45+': (76, 7.3)}","{1: 44, 2: 9, 3: 5, 4: 8, 5: 10, 6: 16, 7: 26, 8: 96, 9: 156, 10: 307}",9,,"[u""It looks like we don't have any Taglines for this title yet.""]",,"[u'USA::13 April 2014', u'Netherlands::1 March 2015', u'Japan::3 March 2015']"
1881002,producer,movie,Maggie,2015,2.35 : 1,"[u'Drama', u'Horror']",[u'95'],5.6,35354,[u'Color'],"A teenage girl in the Midwest becomes infected by an outbreak of a disease that slowly turns the infected into cannibalistic zombies. During her transformation, her loving father stays by her side.",[u'en'],"[u'us', u'ch']",,5.7,"{u'aged 45+': (4068, 5.6), u'imdb staff': (1, 6.0), u'aged 30-44': (16258, 5.6), u'females': (3804, 5.5), u'females aged 30-44': (1747, 5.6), 'all votes': (35354, 5.6), u'females aged 45+': (505, 5.8), u'males': (25761, 5.6), u'males aged 18-29': (6533, 5.6), u'males under 18': (63, 6.0), u'aged 18-29': (7883, 5.6), u'males aged 30-44': (14308, 5.6), u'non-us users': (17656, 5.5), u'females aged 18-29': (1272, 5.3), u'us users': (5067, 5.8), u'females under 18': (13, 5.4), u'aged under 18': (78, 6.0), u'top 1000 voters': (326, 5.4), u'males aged 45+': (3492, 5.6)}","{1: 1385, 2: 1203, 3: 2045, 4: 3820, 5: 7165, 6: 8421, 7: 5979, 8: 2742, 9: 886, 10: 1708}",6,"[u'father-daughter-relationship', u'zombie-apocalypse', u'playing-against-type', u'post-apocalypse', u'protective-father', u'zombie-child', u'zombie', u'teenager', u'death-of-loved-one', u'independent-film', u'outbreak', u'forename-as-title', u'latex-gloves', u'violence', u'truck', u'kiss', u'power-outage', u'generator', u'family-dinner', u'killing-a-zombie', u'bitten-by-a-zombie', u'flesh-eating-zombie', u'stepmother-stepdaughter-relationship', u'blood-on-face', u'fear', u'telephone-call', u'fade-to-white', u'suicide', u'suicide-by-jumping', u'cut-finger', u'severed-finger', u'self-mutilation', u'fox', u'axe', u'shotgun', u'contagion', u'year-2015', u'field-on-fire', u'rifle', u'protective-male', u'end-of-the-world', u'doctor', u'eaten-alive', u'one-word-title', u'survival-horror', u'pandemic', u'virus', u'epidemic', u'cannibalism', u'death', u'home-invasion', u'family-relationships', u'infection', u'farmer', u'cornfield', u'small-town', u'blood', u'crying-man', u'rural-setting', u'police-officer', u'news-report', u'farmhouse', u'farm', u'bitten-on-the-arm', u'gash-in-the-face', u'corpse', u'undead', u'character-name-in-title', u'title-spoken-by-character']","[u""Don't get bitten."", u""A father's duty is to protect his daughter.""]","[u'This is the lowest budgeted movie Arnold Schwarzenegger has appeared in since the original The Terminator (1984).', u'Arnold did not receive any sort of payment to star in this film.', u'Arnold Schwarzenegger played the role of Wade in the film for $0 after falling in love with the script.', u'The term of the disease for those infected - necroambulist - is a mixture of the Greek word ""necro"" meaning death/dead, and the Latin-derived ""ambulist"" meaning walker. Thus together the literal translation is ""dead-walker.""', u'The screenplay for this film was featured in the 2011 Blacklist; a list of the ""most liked"" unmade scripts of the year.', u'Chlo\xeb Grace Moretz and Paddy Considine were originally going to star.', u'The Vogel\'s house and its scenery are the same as Sara\'s in ""Looper"". They even used some almost identical angles to shoot them: e.g. house, trees and cornfield in ""Maggie"" at 1:27:16 and in ""Looper"" at 0:50:43.', u""Abigail Breslin's second zombie film. The first is Zombieland (2009)."", u'The film was withdrawn from the Toronto Film Festival at the request of Lionsgate, who picked up the film for US distribution.', u'The Sheriff says Arnold\'s longtime catchphrase ""I\'ll be back"" when speaking to Schwarzenegger\'s character.', u'The daisies on Maggie\'s mother\'s grave are obviously a reference to the main character\'s name considering that the French word for ""daisy"" is ""marguerite"".', u""Arnold Schwarzenegger's first zombie film."", u'The film was going to have its world premiere at the 2014 Toronto International Film Festival, along with subsequent screenings. However, according to a scheduling update on the festival\'s website, the film was ""withdrawn at the request of the film\'s team.""', u'Shot in twenty-five days.', u'Maggie\'s last name, Vogel, means ""bird"" in Dutch and German.', u""Four different houses were used as Wade's home."", u'Aiden Flowers was cast by chance as Bobby. Flowers went along with his sister to the place were the auditions were held.', u'The local sheriff is called Ray. Arnold Schwarzenegger played Sheriff Ray Owens in The Last Stand (2013).', u'In Spain was released in 60 theaters. The film was projected in dubbed version / subtitled version (2 theaters).', u'Body count: Four.']","[u'USA::22 April 2015 (Tribeca Film Festival)', u'Philippines::6 May 2015', u'Iceland::7 May 2015 (DVD premiere)', u'Canada::8 May 2015', u'USA::8 May 2015 (internet)', u'USA::8 May 2015 (limited)', u'Singapore::14 May 2015', u'India::22 May 2015', u'Sweden::22 May 2015', u'Algeria::27 May 2015', u'Egypt::27 May 2015', u'France::27 May 2015', u'Luxembourg::27 May 2015', u'Morocco::27 May 2015', u'Monaco::27 May 2015', u'Tunisia::27 May 2015', u'United Arab Emirates::28 May 2015', u'Kuwait::28 May 2015', u'Lebanon::28 May 2015', u'Finland::29 May 2015', u'Taiwan::29 May 2015', u'Malaysia::4 June 2015', u'Portugal::18 June 2015', u'Angola::19 June 2015', u'Vietnam::19 June 2015', u'UK::20 June 2015 (Edinburgh International Film Festival)', u'Italy::25 June 2015', u'Thailand::25 June 2015', u'Norway::26 June 2015', u'Switzerland::3 July 2015 (Neuch\xe2tel International Fantastic Film Festival)', u'South Africa::3 July 2015', u'Brazil::9 July 2015', u'New Zealand::15 July 2015 (DVD premiere)', u'Australia::16 July 2015 (DVD premiere)', u'UK::24 July 2015', u'Ireland::24 July 2015', u'Netherlands::27 August 2015 (Blu-ray and DVD premiere)', u'Germany::28 August 2015 (DVD premiere)', u'Switzerland::30 September 2015 (Zurich Film Festival)', u'Israel::15 October 2015', u'Spain::8 January 2016', u'Japan::6 February 2016', u'Hungary::18 March 2016 (DVD premiere)']"
0216216,producer,movie,The 6th Day,2000,2.35 : 1,"[u'Action', u'Mystery', u'Sci-Fi', u'Thriller']",[u'123'],5.9,105017,[u'Color'],Futuristic action about a man who meets a clone of himself and stumbles into a grand conspiracy about clones taking over the world.,[u'en'],[u'us'],,6.0,"{u'aged 45+': (11579, 6.0), u'imdb staff': (8, 6.3), u'aged 30-44': (51139, 5.8), u'females': (6518, 5.8), u'females aged 30-44': (3444, 5.6), 'all votes': (105017, 5.9), u'females aged 45+': (1100, 6.1), u'males': (80145, 5.9), u'males aged 18-29': (20172, 6.1), u'males under 18': (43, 5.9), u'aged 18-29': (22133, 6.1), u'males aged 30-44': (47194, 5.8), u'non-us users': (55597, 5.9), u'females aged 18-29': (1789, 6.1), u'us users': (19210, 5.9), u'females under 18': (1, 10.0), u'aged under 18': (46, 6.0), u'top 1000 voters': (668, 5.8), u'males aged 45+': (10316, 6.0)}","{1: 1348, 2: 1546, 3: 3296, 4: 8302, 5: 20953, 6: 33122, 7: 22399, 8: 8345, 9: 2282, 10: 3424}",6,"[u'cloning', u'clone', u'future', u'laser-gun', u'murder', u'human-cloning', u'female-clone', u'male-clone', u'cat', u'title-based-on-the-bible', u'cloning-technology', u'year-2000', u'twentieth-century', u'20th-century', u'2000s', u'holographic-woman', u'three-word-title', u'patagonia', u'number-6-in-title', u'nonperson', u'non-person', u'memory-implant', u'megacorporation', u'legal-rights-of-artificial-life-form', u'individual-rights', u'human-rights', u'human-clone', u'false-memory', u'evil-clone', u'discrimination', u'digit-in-title', u'bigotry', u'bigot', u'assumed-superiority', u'artificial-human', u'argentina', u'2010s', u'blood-splatter', u'blood', u'security-camera', u'rescue-mission', u'rescue', u'captive', u'capture', u'showdown', u'machine-gun', u'automatic-rifle', u'karate-chop', u'kiss', u'hitman', u'ambush', u'parking-lot', u'standoff', u'two-man-army', u'one-against-many', u'one-man-army', u'suspense', u'pistol', u'semiautomatic-pistol', u'laser-beam', u'gun-fu', u'gunfight', u'hand-to-hand-combat', u'karate', u'martial-arts', u'foot-chase', u'fistfight', u'brawl', u'action-hero', u'hero', u'tough-girl', u'tough-guy', u'nosebleed', u'neck-breaking', u'bare-chested-male', u'thrown-from-a-car', u'suicide', u'stun-gun', u'shot-through-a-window', u'shot-in-the-neck', u'shot-in-the-leg', u'shot-in-the-chest', u'shootout', u'shaving', u'sex-in-a-van', u'severed-foot', u'punched-in-the-face', u'police-station', u'pistol-whip', u'knocked-out', u'kidnapping', u'kicked-in-the-crotch', u'jumping-through-a-window', u'implanted-memory', u'husband-wife-relationship', u'hostage', u'hospital', u'held-at-gunpoint', u'hanged-woman', u'football-game', u'fingers-shot-off', u'female-rear-nudity', u'father-daughter-relationship', u""falling-to-one's-death"", u'falling-through-a-glass-roof', u'falling-off-a-cliff', u'falling-down-stairs', u'eye-scanning', u'exploding-helicopter', u'ear-piercing', u'dying-repeatedly', u'dyed-hair', u'death-of-wife', u'death-of-dog', u'corpse', u'cigar-smoking', u'child-in-peril', u'car-crash', u'bomb', u'birthday', u'genetics', u'd-box-motion-code', u'cyborg-redneck', u'shot-in-the-stomach', u'shot-in-the-head', u'shot-in-the-forehead', u'shot-in-the-back', u'hit-by-a-car', u'foot-blown-off', u'falling-from-height', u'exploding-building', u'death', u'car-chase', u'cyberpunk', u'happy-birthday-to-you', u'gene-manipulation', u'hologram', u'mistaken-identity', u'villainess', u'actor-playing-multiple-roles', u'back-from-the-dead', u'helicopter', u'genetic-engineering', u'doll', u'severed-finger', u'dual-role', u'spiral-staircase', u'title-spoken-by-character', u'number-in-title', u'surprise-ending', u'cystic-fibrosis']","[u'...And on the 6th day, God created man.', u'Are You Ready!', u'Are You Who You Think You Are', u""You've cloned the wrong man"", u'I might be back', u'I know who I am', u'They picked the wrong man to clone.']","[u'According to Arnold Schwarzenegger in the DVD featurette ""The Future is Coming"", this movie is set in the year 2015.', u'The name was changed from ""The Sixth Day"" to ""The 6th Day"" to avoid confusion with The Sixth Sense (1999).', u'The Sim-Pal slogan is ""A Sim-Pal that\'s fun to be with!"", a derivation from ""The Hitchhiker\'s Guide to the Galaxy"" series by Douglas Adams. There, the corporation that created robots with ""Genuine People Personalities"", had the slogan ""Your plastic pal that\'s fun to be with!""', u""The DVD commentary is done inexplicably by Trevor Rabin, the film's Composer, and no one else."", u'Kevin Costner turned down the lead role in this film, due to scheduling conflicts with another film.', u""Christopher Lawford (Police Lieutenant) in the film, was Arnold Schwarzenegger's cousin by marriage."", u'The professional football league, for which Johnny Phoenix (Steve Bacic) plays, the XFL, was created in 2000 by WWE owner Vince McMahon. It only lasted one season.', u""The title refers to the Bible's Book of Genesis, wherein the first man, Adam, was created on the sixth day of Creation."", u'The incendiary powder Adam (Arnold Schwarzenegger) makes, is never named specifically, but based on its properties and ingredients, it appears to be thermite.', u'Arnold Schwarzenegger announced that he would not pose with a gun to market this film, because it was irresponsible. He said, ""If people say movies lead to violence, we should make a concession.""', u'When Adam is locked in the room at the police station, the name of the webcaster appears on the screen as Marianne Wibberley. Wibberley co-wrote the movie with her husband Cormac Wibberley.', u'Michael Rooker and Hiro Kanagawa would later work together on another film about cloning, Replicant (2001), starring Jean-Claude Van Damme.', u'Jack Nicholson was considered for the role of Michael Drucker, but was deemed too expensive.', u'The name ""Johnny Phoenix"", is a reference to the mythical bird that rises from the dead.', u'Roger Spottiswoode declined to direct The World Is Not Enough (1999), and directed this film instead.', u'The part of the holographic girl was overdubbed by the receptionist of Vine St. Studios, during which post-production was taking place. Victoria DeFrancesco Soto, an American Sag/Aftra, actress and voice-over artist, states she was asked to do this when the original girl could not be found in time.', u'Joe Dante was originally set to be the director.', u'Arnold Schwarzenegger worked with Terry Crews on The Expendables film franchise.', u'The film takes place in 2015.', u""Hank (Michael Rapaport) asks whether Michael Drucker (Tony Goldwyn) thinks he's the President. Goldwyn would go on to play President Fitzgerald Grant in the television series Scandal (2012)."", u""Set in 2015, but released in 2000, the only accurate future technology predicted, excluding cloning, were flatscreen televisions and self-serving vehicles (though as of 2017, they're still in a prototype phase)."", u'Comedian Bob Saget is often mistaken for playing the role of Michael Drucker, played by Tony Goldwyn. Both share a similar facial resemblance.', u'The third of four movies with the word ""day"" that had Arnold Schwarzenegger in them, in which three of them he had a starring role, and the title has a Biblical reference. The others were Terminator 2 (1991), End of Days (1999), and Around the World in 80 Days (2004).', u'Michael Rooker and Robert Duvall appeared in Days of Thunder (1990) with Tom Cruise. Tony Goldwyn also worked with Tom Cruise on The Last Samurai (2003).', u'The film takes place in the year 2015. That year, Arnold Schwarzenegger returned in his most famous role in Terminator Genisys (2015).', u""Many of the supporting cast would go on to become bigger stars including Terry Crews, Tony Goldwyn (of ABC's Scandel (2012)), and Michael Rooker (who'd later star in Guardians of the Galaxy (2014), Guardians of the Galaxy Vol. 2 (2017) and AMC's The Walking Dead (2010))."", u'When Adam Gibson (Schwarzenegger) is spotted by his daughter outside, he offers to take her back to bed. She asks to be carried ""fireman"". Schwarzenegger would play firefighter Gordon Brewer in his next film, Collateral Damage (2002).', u'The same year, Sarah Wynter starred in the science fiction television movie Race Against Time (2000) opposite Eric Roberts. Arnold Schwarzenegger and Terry Crews would later appear opposite Eric Roberts in The Expendables (2010).', u'As a joke, and due to the fact that he plays two versions of the same character in the film, Arnold Schwarzenegger received nominations at the 21st Annual Razzie Awards in both the leading and supporting categories, but the nominations are technically incorrect. He was nominated for Worst Actor as the real Adam Gibson and Worst Supporting Actor as the clone of Adam Gibson. In fact, the clone is who most of the movie follows, and the real Adam Gibson is the supporting character.', u'Although Tripp (Colin Cunningham) (the assassin that killed Drucker, and others ) claims to have ""people on the inside"", and states this as the reason Adam (Arnold Schwarzenegger) must shoot him in the head, (to protect their identities), no ""inside people"" are ever revealed.', u'The Coliseum-like building that houses the genetic lab, and is blown up at the end, is actually the Vancouver Public Library, making it an inside joke among citizens of Vancouver, British Columbia.', u'The name of Adam Gibson\'s air charter company is written as ""XX Charter"" and pronounced ""Double-X Charter"". The plot involves Gibson being involved in a double-cross.']","[u'Japan::28 October 2000 (Tokyo International Film Festival)', u'USA::13 November 2000\n (premiere)', u'USA::17 November 2000', u'Russia::24 November 2000', u'Spain::29 November 2000', u'Sweden::1 December 2000', u'Hong Kong::7 December 2000', u'Finland::8 December 2000', u'Taiwan::8 December 2000', u'Argentina::14 December 2000', u'Switzerland::14 December 2000 (German speaking region)', u'Germany::14 December 2000', u'Malaysia::14 December 2000', u'Peru::14 December 2000', u'Austria::15 December 2000', u'UK::15 December 2000', u'Ireland::15 December 2000', u'Norway::15 December 2000', u'Turkey::15 December 2000', u'Japan::16 December 2000', u'France::20 December 2000', u'Chile::21 December 2000', u'Hungary::21 December 2000', u'Israel::21 December 2000', u'Netherlands::21 December 2000', u'Thailand::21 December 2000', u'Mexico::22 December 2000', u'Portugal::22 December 2000', u'Singapore::22 December 2000', u'South Korea::23 December 2000', u'Denmark::25 December 2000', u'Estonia::29 December 2000', u'Greece::29 December 2000', u'Venezuela::29 December 2000', u'Czech Republic::4 January 2001', u'Philippines::4 January 2001', u'Brazil::5 January 2001', u'New Zealand::11 January 2001', u'Poland::12 January 2001', u'Indonesia::13 January 2001 (Jakarta)', u'Australia::18 January 2001', u'India::19 January 2001', u'Iceland::19 January 2001', u'Romania::19 January 2001', u'Italy::26 January 2001', u'Kuwait::31 January 2001', u'Egypt::7 February 2001']"
