movieID,role,kind,title,year,aspect_ratio,genres,runtimes,rating,votes,color_info,plot_outline,language_codes,country_codes,budget,arithmetic_mean,demographic,number_of_votes,median,keywords,taglines,trivia,release_dates
6404674,producer,video movie,David Bowie: No Plan,2017,,"[u'Short', u'Drama', u'Music']",[u'4'],7.9,45,[],"In this posthumous music video by  his song attracts a crowd of people to a window of a Newton Electrical shop full of old flickering television sets, despite of rain.",[u'en'],[u'us'],,7.9,"{u'aged 45+': (7, 8.4), u'aged 30-44': (11, 6.8), u'females': (4, 9.5), 'all votes': (45, 7.9), u'females aged 45+': (1, 10.0), u'males': (32, 7.7), u'aged 18-29': (12, 8.4), u'males under 18': (2, 10.0), u'males aged 18-29': (9, 8.1), u'males aged 30-44': (11, 6.8), u'non-us users': (20, 7.7), u'females aged 18-29': (3, 9.3), u'us users': (4, 7.8), u'aged under 18': (2, 10.0), u'top 1000 voters': (9, 7.3), u'males aged 45+': (6, 8.2)}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 3, 6: 4, 7: 9, 8: 8, 9: 6, 10: 13}",8,"[u'rain', u'window', u'shop', u'video', u'television', u'posthumous', u'lyrics', u'rainy-weather', u'spaceship', u'rocket', u'posthumous-plan', u'plan', u'tribute', u'swan-song', u'show-window', u'pawn-shop', u'vhs', u'color-tv-set', u'tv-set', u'tv', u'reference-to-david-bowie', u'ghost', u'death', u'music-video']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""Posthumous release planned by David Bowie himself and accompanying eponymous EP, also from 2017. Bowie, apart from singing voice, appears as a flickering image on one of the TV's which was quite likely an image taken specifically for the video.""]","[u'USA::7 January 2017 (internet)', u'Finland::4 February 2017 (TV premiere)']"
5355982,producer,video movie,David Bowie: Blackstar,2015,,"[u'Short', u'Drama', u'Horror', u'Music']",[u'10'],9.0,450,[],"A surreal music video for 's single ""Blackstar"".",[u'en'],[u'us'],,8.6,"{u'aged 45+': (72, 8.7), u'aged 30-44': (126, 8.8), u'females': (79, 8.8), u'females aged 30-44': (23, 8.9), 'all votes': (450, 9.0), u'females aged 45+': (22, 8.2), u'males': (278, 9.0), u'males aged 18-29': (99, 9.1), u'males under 18': (8, 9.7), u'aged 18-29': (130, 9.0), u'males aged 30-44': (102, 8.8), u'non-us users': (202, 8.8), u'females aged 18-29': (30, 8.6), u'us users': (77, 8.8), u'females under 18': (2, 9.0), u'aged under 18': (10, 9.6), u'top 1000 voters': (35, 8.4), u'males aged 45+': (48, 8.8)}","{1: 24, 2: 2, 3: 2, 4: 2, 5: 5, 6: 9, 7: 22, 8: 67, 9: 105, 10: 212}",9,"[u'music-video', u'star', u'religion', u'cult', u'crown', u'priest', u'glove', u'eclipse', u'moon', u'corpse', u'button', u'scarecrow', u'skeleton', u'tail', u'planet', u'astronaut', u'occultism', u'blind-man', u'blind', u'mask', u'surrealism']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""David Bowie shot all of his scenes in one day in September 2015, already knowing that he's dying of cancer.""]","[u'USA::19 November 2015 (internet)', u'Finland::24 January 2016 (TV premiere)']"
0486541,producer,movie,Scott Walker: 30 Century Man,2006,1.85 : 1,"[u'Documentary', u'Biography', u'Music']","[u'95', u'Germany:95::(Berlin International Film Festival)']",7.3,1083,[],A documentary on the influential musician Scott Walker.,[u'en'],[u'gb'],"[u'$500,000 (estimated)']",7.4,"{u'aged 45+': (230, 7.2), u'imdb staff': (2, 7.5), u'aged 30-44': (511, 7.3), u'females': (133, 7.4), u'females aged 30-44': (58, 7.2), 'all votes': (1083, 7.3), u'females aged 45+': (42, 7.4), u'males': (794, 7.3), u'males aged 18-29': (145, 7.5), u'aged 18-29': (177, 7.5), u'males aged 30-44': (448, 7.3), u'non-us users': (548, 7.3), u'females aged 18-29': (31, 7.5), u'us users': (307, 7.2), u'top 1000 voters': (38, 6.2), u'males aged 45+': (186, 7.2)}","{1: 17, 2: 7, 3: 16, 4: 27, 5: 47, 6: 139, 7: 294, 8: 274, 9: 121, 10: 141}",7,"[u'musician', u'avant-garde', u'british-pop', u'number-in-title', u'character-name-in-title']",[u'The long-awaited film about the most influential and enigmatic figure in rock history.'],,"[u'UK::31 October 2006 (London Film Festival)', u'UK::27 November 2006 (CineCity Brighton Film Festival)', u'Germany::13 February 2007 (Berlin International Film Festival)', u'USA::13 March 2007 (South by Southwest Film Festival)', u'Greece::21 March 2007 (Thessaloniki Documentary Festival)', u'UK::27 April 2007', u'Ireland::8 June 2007', u'Finland::15 June 2007 (Midnight Sun Film Festival)', u'USA::31 August 2007 (Tucson Film & Music Festival)', u'Norway::16 November 2007 (Oslo International Film Festival)', u'Czech Republic::5 July 2008 (Karlovy Vary International Film Festival)', u'USA::17 December 2008 (New York City, New York)', u'USA::27 February 2009 (Los Angeles, California)', u'Japan::13 January 2010 (Tokyo)']"
0117305,producer,movie,Passaggio per il paradiso,1998,2.35 : 1,[u'Comedy'],[u'97'],5.8,35,[],"""Gentle into the Night"" is the story of two lost souls: Martha, an American lady who has lived in Italy...","[u'it', u'en']","[u'it', u'fr', u'gb']",,5.8,"{u'aged 45+': (17, 5.3), u'aged 30-44': (2, 4.0), u'females': (2, 6.0), 'all votes': (35, 5.8), u'females aged 45+': (1, 6.0), u'males': (18, 5.2), u'aged 18-29': (1, 6.0), u'males aged 30-44': (2, 4.0), u'non-us users': (7, 5.9), u'females aged 18-29': (1, 6.0), u'us users': (12, 4.7), u'top 1000 voters': (3, 4.7), u'males aged 45+': (16, 5.2)}","{1: 2, 2: 1, 3: 3, 4: 5, 5: 4, 6: 4, 7: 7, 8: 6, 9: 1, 10: 2}",6,,"[u""It looks like we don't have any Taglines for this title yet.""]",,"[u'France::17 June 1998', u'USA::20 September 2000 (Boston, Massachusetts)']"
5587840,producer,video game,Jump: The David Bowie Interactive CD-ROM,1994,,[u'Music'],,,,[],"Enter the editing booth and make your own version of the video for David Bowie's songs ""Jump They Say"" and ""Black Tie White Noise"". You can also visit the lookout point or view an interview with Bowie about the creation of BTWN album.",[u'en'],[u'us'],,,{},,,"[u'based-on-artist', u'based-on-music-video', u'simulation', u'david-bowie', u'lookout-point', u'billboard', u'interview', u'full-motion-video', u'music-video', u'editing-room', u'interactive-tour']","[u'From the hit album ""Black Tie, White Noise"".', u'Includes 4 Full Videos! Animations! Rare Photos!']",,[u'USA::1994']
6404674,writer,video movie,David Bowie: No Plan,2017,,"[u'Short', u'Drama', u'Music']",[u'4'],7.9,45,[],"In this posthumous music video by  his song attracts a crowd of people to a window of a Newton Electrical shop full of old flickering television sets, despite of rain.",[u'en'],[u'us'],,7.9,"{u'aged 45+': (7, 8.4), u'aged 30-44': (11, 6.8), u'females': (4, 9.5), 'all votes': (45, 7.9), u'females aged 45+': (1, 10.0), u'males': (32, 7.7), u'aged 18-29': (12, 8.4), u'males under 18': (2, 10.0), u'males aged 18-29': (9, 8.1), u'males aged 30-44': (11, 6.8), u'non-us users': (20, 7.7), u'females aged 18-29': (3, 9.3), u'us users': (4, 7.8), u'aged under 18': (2, 10.0), u'top 1000 voters': (9, 7.3), u'males aged 45+': (6, 8.2)}","{1: 0, 2: 0, 3: 2, 4: 0, 5: 3, 6: 4, 7: 9, 8: 8, 9: 6, 10: 13}",8,"[u'rain', u'window', u'shop', u'video', u'television', u'posthumous', u'lyrics', u'rainy-weather', u'spaceship', u'rocket', u'posthumous-plan', u'plan', u'tribute', u'swan-song', u'show-window', u'pawn-shop', u'vhs', u'color-tv-set', u'tv-set', u'tv', u'reference-to-david-bowie', u'ghost', u'death', u'music-video']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""Posthumous release planned by David Bowie himself and accompanying eponymous EP, also from 2017. Bowie, apart from singing voice, appears as a flickering image on one of the TV's which was quite likely an image taken specifically for the video.""]","[u'USA::7 January 2017 (internet)', u'Finland::4 February 2017 (TV premiere)']"
5356014,writer,video movie,David Bowie: Lazarus,2016,1.00 : 1,"[u'Short', u'Drama', u'Music']",[u'4'],9.2,461,[],"'s last music video released prior to his death depicts him on a death bed, entering a better world through a closet.",[u'en'],[u'us'],,8.8,"{u'aged 45+': (62, 9.1), u'aged 30-44': (129, 9.1), u'females': (80, 9.1), u'females aged 30-44': (26, 9.4), 'all votes': (461, 9.2), u'females aged 45+': (20, 8.5), u'males': (278, 9.2), u'males aged 18-29': (105, 9.4), u'males under 18': (9, 9.8), u'aged 18-29': (135, 9.3), u'males aged 30-44': (103, 9.0), u'non-us users': (204, 9.0), u'females aged 18-29': (27, 8.8), u'us users': (75, 9.2), u'females under 18': (4, 9.0), u'aged under 18': (13, 9.6), u'top 1000 voters': (36, 8.4), u'males aged 45+': (42, 9.1)}","{1: 23, 2: 3, 3: 1, 4: 3, 5: 2, 6: 4, 7: 20, 8: 59, 9: 91, 10: 255}",1,"[u'music-video', u'bed', u'death-bed', u'closet', u'kabbalah', u'pillow', u'scars', u'lazarus', u'religion', u'occultism', u'button', u'mask', u'surrealism', u'skull', u'new-york', u'cellphone', u'notes']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""David Bowie already knew that he was dying of cancer, when he filmed this music video in November of 2015. That's why music video depicts him on a death bed and entering the closet in the end (which symbolizes coffin)."", u'Noted as the last David Bowie song released during his lifetime. A sad haunting flashback through the revolution Bowie did and what he offered to the world.']","[u'USA::7 January 2016 (internet)', u'Finland::23 January 2016 (TV premiere)']"
5355982,writer,video movie,David Bowie: Blackstar,2015,,"[u'Short', u'Drama', u'Horror', u'Music']",[u'10'],9.0,450,[],"A surreal music video for 's single ""Blackstar"".",[u'en'],[u'us'],,8.6,"{u'aged 45+': (72, 8.7), u'aged 30-44': (126, 8.8), u'females': (79, 8.8), u'females aged 30-44': (23, 8.9), 'all votes': (450, 9.0), u'females aged 45+': (22, 8.2), u'males': (278, 9.0), u'males aged 18-29': (99, 9.1), u'males under 18': (8, 9.7), u'aged 18-29': (130, 9.0), u'males aged 30-44': (102, 8.8), u'non-us users': (202, 8.8), u'females aged 18-29': (30, 8.6), u'us users': (77, 8.8), u'females under 18': (2, 9.0), u'aged under 18': (10, 9.6), u'top 1000 voters': (35, 8.4), u'males aged 45+': (48, 8.8)}","{1: 24, 2: 2, 3: 2, 4: 2, 5: 5, 6: 9, 7: 22, 8: 67, 9: 105, 10: 212}",9,"[u'music-video', u'star', u'religion', u'cult', u'crown', u'priest', u'glove', u'eclipse', u'moon', u'corpse', u'button', u'scarecrow', u'skeleton', u'tail', u'planet', u'astronaut', u'occultism', u'blind-man', u'blind', u'mask', u'surrealism']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""David Bowie shot all of his scenes in one day in September 2015, already knowing that he's dying of cancer.""]","[u'USA::19 November 2015 (internet)', u'Finland::24 January 2016 (TV premiere)']"
6760646,writer,video movie,David Bowie: I'm Afraid of Americans,1997,,"[u'Short', u'Crime', u'Music']",[u'4'],8.6,21,[],A paranoid man attempts to escape an insane taxi driver and deranged bystanders.,[u'en'],[u'us'],,8.6,"{u'aged 30-44': (14, 8.3), u'females': (1, 10.0), u'females aged 30-44': (1, 10.0), 'all votes': (21, 8.6), u'males': (19, 8.6), u'aged 18-29': (4, 9.2), u'males under 18': (1, 10.0), u'males aged 18-29': (4, 9.2), u'males aged 30-44': (13, 8.3), u'non-us users': (14, 8.3), u'aged 45+': (1, 8.0), u'us users': (2, 9.0), u'aged under 18': (1, 10.0), u'top 1000 voters': (6, 8.3), u'males aged 45+': (1, 8.0)}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 1, 7: 2, 8: 5, 9: 4, 10: 8}",9,[u'music-video'],"[u""It looks like we don't have any Taglines for this title yet.""]","[u""The music video is inspired by Martin Scorsese's 1976 film Taxi Driver."", u'Nine Inch Nails singer Trent Reznor, who appears as the character ""Johnny,"" considered David Bowie a major influence on his music. The two previously toured together in 1995. Reznor created the remix of the song featured in the music video, and would later perform this arrangement of the song in 2009 with his own live band.', u""The song's lyrics refer to Bowie's criticism of a homogenized American culture invading other countries such as when American corporate entities like Disney World and McDonalds had begun operation in foreign nations. Bowie felt this diminished the unique character of distinct indigenous cultures."", u""The success of the music video made the song a staple of Bowie's latter day concerts, including his final tour in 2003-2004."", u'The song was the final charting single for Bowie until 2016 following his death.']",[u'USA::14 October 1997 (TV premiere)']
6760776,writer,video movie,David Bowie: The Hearts Filthy Lesson,1995,,"[u'Short', u'Horror', u'Music']",[u'5'],8.3,11,[],"A promotional video for David Bowie's 1995 single ""The Hearts Filthy Lesson.""",[u'en'],[u'us'],,8.3,"{u'males aged 30-44': (8, 8.4), u'us users': (1, 10.0), 'all votes': (11, 8.3), u'males': (10, 8.3), u'males aged 18-29': (1, 8.0), u'aged 18-29': (1, 8.0), u'aged 30-44': (8, 8.4), u'non-us users': (7, 7.8), u'top 1000 voters': (4, 8.0)}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 2, 7: 1, 8: 3, 9: 2, 10: 3}",8,[u'music-video'],"[u""It looks like we don't have any Taglines for this title yet.""]","[u'The video featured a montage of art-style mutilations and gory ""objets d\'art"" and was subsequently edited when shown on MTV.', u'The theme of the video focuses on violence as an art form, which is inspired by concept story for Bowie\'s 1995 album Outside, which ""The Hearts Filthy Lesson"" is featured on.']",[u'USA::11 September 1995 (TV premiere)']
0206839,writer,video movie,Jazzin' for Blue Jean,1984,1.33 : 1,"[u'Short', u'Comedy', u'Music', u'Romance']",[u'20'],7.5,219,[],"Extended video for the song Blue Jean about Vic who falls for a girl and promises her tickets for the hottest act in town - rock star Screaming Lord Byron. He attains only one ticket, gives it to her and tries to find another way in.",[u'en'],[u'gb'],,7.9,"{u'aged 45+': (60, 7.3), u'aged 30-44': (70, 7.6), u'females': (52, 8.1), u'females aged 30-44': (24, 7.7), 'all votes': (219, 7.5), u'females aged 45+': (11, 8.9), u'males': (117, 7.3), u'aged 18-29': (36, 7.3), u'males aged 18-29': (19, 7.0), u'males aged 30-44': (45, 7.6), u'non-us users': (114, 7.3), u'females aged 18-29': (16, 7.8), u'us users': (46, 7.8), u'females under 18': (1, 10.0), u'aged under 18': (1, 10.0), u'top 1000 voters': (22, 6.8), u'males aged 45+': (49, 7.1)}","{1: 1, 2: 2, 3: 3, 4: 5, 5: 6, 6: 33, 7: 36, 8: 47, 9: 21, 10: 65}",8,"[u'rock-star', u'nightclub', u'underage-girl', u'music-video-collection', u'sneaking-in', u'quarrel', u'singing', u'rock-concert', u'concert-ticket', u'tongue-in-cheek', u'mtv', u'dancing', u'androgyny', u'independent-film']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""From 11:47 to 13:30 Sreamin' Lord Byron listen to 'warszawa' from david bowie's 11'th studio album 'Low' ( 'Low ' is released January of 1977 and its the first part of bowie's berlin trilogy, the second part is 'Heroes', the third part is 'lodger')""]",[u'UK::September 1984']
6875298,writer,video movie,David Bowie: Let's Dance,1983,,"[u'Short', u'Drama', u'Music']",[u'4'],7.5,128,[],"A promotional video for David Bowie's 1983 hit single ""Let's Dance.""",[u'en'],"[u'us', u'gb']",,7.5,"{u'aged 45+': (23, 7.6), u'aged 30-44': (52, 7.2), u'females': (15, 8.1), u'females aged 30-44': (4, 7.0), 'all votes': (128, 7.5), u'females aged 45+': (4, 10.0), u'males': (91, 7.5), u'males aged 18-29': (19, 8.0), u'males under 18': (2, 10.0), u'aged 18-29': (24, 7.9), u'males aged 30-44': (45, 7.3), u'non-us users': (50, 7.2), u'females aged 18-29': (4, 7.8), u'us users': (32, 8.1), u'females under 18': (2, 6.5), u'aged under 18': (4, 8.2), u'top 1000 voters': (20, 7.4), u'males aged 45+': (19, 7.0)}","{1: 0, 2: 2, 3: 0, 4: 3, 5: 12, 6: 9, 7: 37, 8: 33, 9: 7, 10: 25}",8,"[u'music-video', u'aboriginal']","[u""It looks like we don't have any Taglines for this title yet.""]","[u'Bowie described this video (and the video for his subsequent single, ""China Girl"") as ""very simple, very direct"" statements against racism and oppression, but also a very direct statement about integration of one culture with another.', u'Stevie Ray Vaughan played the guitar solo at the end of the song.', u'The music video (which uses the shorter single version) was made in March 1983 by David Mallet on location in Australia including a bar in Carinda in New South Wales and the Warrumbungle National Park near Coonabarabran.', u'The song topped both the U.S. and U.K. singles chart.']",[u'USA::1983 (TV premiere)']
7039202,writer,video movie,David Bowie: Boys Keep Swinging,1979,,"[u'Short', u'Music']",[u'3'],7.8,26,[],"A promotional video for David Bowie's 1979 single ""Boys Keep Swinging.""",[u'en'],[u'gb'],,7.8,"{u'males aged 30-44': (8, 7.2), u'females': (2, 9.5), u'females aged 30-44': (1, 9.0), 'all votes': (26, 7.8), u'females aged 45+': (1, 10.0), u'males': (19, 7.5), u'males aged 18-29': (5, 8.4), u'aged 18-29': (5, 8.4), u'aged 30-44': (9, 7.4), u'non-us users': (11, 8.1), u'aged 45+': (5, 7.5), u'us users': (6, 7.9), u'top 1000 voters': (7, 6.9), u'males aged 45+': (4, 7.0)}","{1: 0, 2: 0, 3: 0, 4: 0, 5: 1, 6: 4, 7: 9, 8: 4, 9: 2, 10: 6}",7,[u'music-video'],"[u""It looks like we don't have any Taglines for this title yet.""]",,[u'USA::1979 (TV premiere)']
7015776,writer,video movie,David Bowie: Be My Wife,1977,,"[u'Short', u'Music']",[u'3'],7.6,28,[],"A promotional video for David Bowie's 1977 single ""Be My Wife.""",[u'en'],[u'gb'],,7.6,"{u'aged 30-44': (10, 7.2), u'us users': (6, 8.3), 'all votes': (28, 7.6), u'males': (23, 7.3), u'aged 18-29': (6, 8.1), u'males under 18': (1, 10.0), u'males aged 18-29': (6, 8.1), u'males aged 30-44': (10, 7.2), u'non-us users': (12, 7.6), u'aged 45+': (3, 7.0), u'aged under 18': (1, 10.0), u'top 1000 voters': (7, 7.7), u'males aged 45+': (3, 7.0)}","{1: 0, 2: 0, 3: 0, 4: 2, 5: 3, 6: 1, 7: 8, 8: 5, 9: 3, 10: 6}",7,[u'music-video'],"[u""It looks like we don't have any Taglines for this title yet.""]",,[u'USA::1977 (TV premiere)']
7045440,writer,video movie,David Bowie: Ziggy Stardust,1973,,"[u'Short', u'Music']",[u'3'],7.7,70,[],"A promotional video for David Bowie's 1973 single ""Ziggy Stardust.""",[u'en'],[u'gb'],,7.7,"{u'aged 45+': (15, 8.3), u'aged 30-44': (22, 7.5), u'females': (8, 9.1), u'females aged 30-44': (3, 8.0), 'all votes': (70, 7.7), u'females aged 45+': (3, 10.0), u'males': (47, 7.7), u'aged 18-29': (14, 7.8), u'males under 18': (1, 10.0), u'males aged 18-29': (11, 7.5), u'males aged 30-44': (18, 7.3), u'non-us users': (23, 7.9), u'females aged 18-29': (2, 9.0), u'us users': (20, 8.0), u'aged under 18': (1, 10.0), u'top 1000 voters': (10, 7.4), u'males aged 45+': (12, 7.8)}","{1: 0, 2: 2, 3: 2, 4: 1, 5: 2, 6: 5, 7: 17, 8: 18, 9: 11, 10: 12}",8,[u'music-video'],"[u""It looks like we don't have any Taglines for this title yet.""]",,[u'UK::1973 (TV premiere)']
1529317,writer,tv movie,Pierrot in Turquoise or The Looking Glass Murders,1970,,[u'Short'],[u'27'],6.0,29,[],Pantomime Pierrot seeks revenge when true love Columbine spurs him for Harlequin.,[u'en'],[u'gb'],,6.0,"{u'aged 45+': (8, 6.5), u'aged 30-44': (9, 6.7), u'females': (8, 5.4), u'females aged 30-44': (1, 6.0), 'all votes': (29, 6.0), u'females aged 45+': (1, 8.0), u'males': (18, 6.2), u'males aged 18-29': (4, 6.0), u'aged 18-29': (11, 5.5), u'males aged 30-44': (7, 6.6), u'non-us users': (15, 5.7), u'females aged 18-29': (6, 4.8), u'us users': (6, 7.6), u'top 1000 voters': (3, 7.7), u'males aged 45+': (7, 6.1)}","{1: 0, 2: 4, 3: 0, 4: 1, 5: 4, 6: 7, 7: 7, 8: 4, 9: 1, 10: 1}",6,,"[u""It looks like we don't have any Taglines for this title yet.""]",,[u'UK::8 July 1970']
5356014,actor,video movie,David Bowie: Lazarus,2016,1.00 : 1,"[u'Short', u'Drama', u'Music']",[u'4'],9.2,461,[],"'s last music video released prior to his death depicts him on a death bed, entering a better world through a closet.",[u'en'],[u'us'],,8.8,"{u'aged 45+': (62, 9.1), u'aged 30-44': (129, 9.1), u'females': (80, 9.1), u'females aged 30-44': (26, 9.4), 'all votes': (461, 9.2), u'females aged 45+': (20, 8.5), u'males': (278, 9.2), u'males aged 18-29': (105, 9.4), u'males under 18': (9, 9.8), u'aged 18-29': (135, 9.3), u'males aged 30-44': (103, 9.0), u'non-us users': (204, 9.0), u'females aged 18-29': (27, 8.8), u'us users': (75, 9.2), u'females under 18': (4, 9.0), u'aged under 18': (13, 9.6), u'top 1000 voters': (36, 8.4), u'males aged 45+': (42, 9.1)}","{1: 23, 2: 3, 3: 1, 4: 3, 5: 2, 6: 4, 7: 20, 8: 59, 9: 91, 10: 255}",1,"[u'music-video', u'bed', u'death-bed', u'closet', u'kabbalah', u'pillow', u'scars', u'lazarus', u'religion', u'occultism', u'button', u'mask', u'surrealism', u'skull', u'new-york', u'cellphone', u'notes']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""David Bowie already knew that he was dying of cancer, when he filmed this music video in November of 2015. That's why music video depicts him on a death bed and entering the closet in the end (which symbolizes coffin)."", u'Noted as the last David Bowie song released during his lifetime. A sad haunting flashback through the revolution Bowie did and what he offered to the world.']","[u'USA::7 January 2016 (internet)', u'Finland::23 January 2016 (TV premiere)']"
5355982,actor,video movie,David Bowie: Blackstar,2015,,"[u'Short', u'Drama', u'Horror', u'Music']",[u'10'],9.0,450,[],"A surreal music video for 's single ""Blackstar"".",[u'en'],[u'us'],,8.6,"{u'aged 45+': (72, 8.7), u'aged 30-44': (126, 8.8), u'females': (79, 8.8), u'females aged 30-44': (23, 8.9), 'all votes': (450, 9.0), u'females aged 45+': (22, 8.2), u'males': (278, 9.0), u'males aged 18-29': (99, 9.1), u'males under 18': (8, 9.7), u'aged 18-29': (130, 9.0), u'males aged 30-44': (102, 8.8), u'non-us users': (202, 8.8), u'females aged 18-29': (30, 8.6), u'us users': (77, 8.8), u'females under 18': (2, 9.0), u'aged under 18': (10, 9.6), u'top 1000 voters': (35, 8.4), u'males aged 45+': (48, 8.8)}","{1: 24, 2: 2, 3: 2, 4: 2, 5: 5, 6: 9, 7: 22, 8: 67, 9: 105, 10: 212}",9,"[u'music-video', u'star', u'religion', u'cult', u'crown', u'priest', u'glove', u'eclipse', u'moon', u'corpse', u'button', u'scarecrow', u'skeleton', u'tail', u'planet', u'astronaut', u'occultism', u'blind-man', u'blind', u'mask', u'surrealism']","[u""It looks like we don't have any Taglines for this title yet.""]","[u""David Bowie shot all of his scenes in one day in September 2015, already knowing that he's dying of cancer.""]","[u'USA::19 November 2015 (internet)', u'Finland::24 January 2016 (TV premiere)']"
5334704,actor,movie,Twin Peaks: The Missing Pieces,2014,,"[u'Drama', u'Horror', u'Mystery', u'Romance', u'Thriller']",[u'91'],7.9,3941,[],Twin Peaks before  (1990) and at the same time not always and entirely in the same place as  (1992). A feature film which presents deleted scenes from  (1992) assembled together for the first time in an untold portion of the story's prequel.,"[u'en', u'no']","[u'us', u'fr']",,7.9,"{u'aged 45+': (301, 8.0), u'aged 30-44': (1373, 7.9), u'females': (435, 8.3), u'females aged 30-44': (171, 8.5), 'all votes': (3941, 7.9), u'females aged 45+': (42, 8.7), u'males': (2685, 7.9), u'males aged 18-29': (1094, 7.8), u'males under 18': (17, 8.4), u'aged 18-29': (1304, 7.8), u'males aged 30-44': (1183, 7.9), u'non-us users': (1960, 7.7), u'females aged 18-29': (192, 8.1), u'us users': (559, 8.4), u'females under 18': (2, 9.0), u'aged under 18': (19, 8.4), u'top 1000 voters': (110, 8.4), u'males aged 45+': (257, 7.9)}","{1: 68, 2: 24, 3: 34, 4: 44, 5: 119, 6: 328, 7: 717, 8: 1099, 9: 591, 10: 917}",8,"[u'deleted-scene', u'rape', u'sex-scene', u'violence', u'murder', u'surrealism', u'dwarf', u'diary', u'dead-girl', u'corpse', u'sheriff', u'deputy-sheriff', u'salvation', u'club', u'based-on-tv-series', u'red-curtain', u'pink', u'nightmare', u'deja-vu', u'pacific-northwest', u'small-town', u'serial-killer', u'secret', u'based-on-cult-tv-series', u'one-armed-man', u'investigation', u'1980s', u'sequel', u'prequel', u'fbi-agent', u'fbi', u'creamed-corn', u'independent-film']","[u""It looks like we don't have any Taglines for this title yet.""]","[u'Due to its theatrical screening on 16th of July 2014 and the fact that the footage was mostly never seen before, this production could be considered a final theatrical film for a number of actors, including Calvin Lockhart, Frances Bay, Frank Silva, Jack Nance, Don S. Davis, Marvin Rosand, Catherine E. Coulson, David Bowie and Warren Frost. Rosand, Coulson and Frost also reprised their roles in Twin Peaks (2017) revival before their respective passing in 2015 (Rosand and Coulson) and 2017 (Warren Frost).', u""Will be featured on The Criterion Collection's release of Twin Peaks: Fire Walk with Me (1992).""]","[u'USA::16 July 2014 (Los Angeles, California)', u'Finland::29 July 2014 (Blu-ray premiere)', u'Brazil::1 August 2014', u'Spain::27 January 2017', u'Lithuania::23 March 2017 (Kino Pavasaris - Vilnius Film Festival)', u'Portugal::1 June 2017', u'Israel::7 October 2017 (Haifa Film Festival)']"
3208696,actor,video movie,David Bowie: Valentine's Day,2013,,"[u'Short', u'Music']",[u'3'],8.1,217,[],David Bowie's official music video for 'Valentine's Day'.,[u'en'],[u'us'],,8.1,"{u'aged 45+': (23, 8.2), u'aged 30-44': (66, 7.9), u'females': (44, 8.5), u'females aged 30-44': (11, 8.6), 'all votes': (217, 8.1), u'females aged 45+': (2, 10.0), u'males': (129, 8.1), u'males aged 18-29': (33, 8.5), u'males under 18': (5, 8.6), u'aged 18-29': (61, 8.4), u'males aged 30-44': (55, 7.7), u'non-us users': (102, 7.9), u'females aged 18-29': (27, 8.3), u'us users': (22, 8.4), u'females under 18': (1, 8.0), u'aged under 18': (6, 8.4), u'top 1000 voters': (25, 7.5), u'males aged 45+': (21, 8.1)}","{1: 4, 2: 2, 3: 1, 4: 2, 5: 7, 6: 18, 7: 33, 8: 59, 9: 23, 10: 68}",8,"[u'bullet', u'massacre', u'music-video']","[u""It looks like we don't have any Taglines for this title yet.""]",,[u'USA::16 July 2013']
3038760,actor,video movie,David Bowie: The Next Day,2013,,"[u'Short', u'Music']",[u'3'],8.3,423,[],Music video by David Bowie performing The Next Day.,[u'en'],[u'us'],,8.3,"{u'aged 45+': (33, 8.3), u'aged 30-44': (122, 8.1), u'females': (93, 8.5), u'females aged 30-44': (32, 8.3), 'all votes': (423, 8.3), u'females aged 45+': (6, 9.8), u'males': (253, 8.2), u'males aged 18-29': (115, 8.3), u'males under 18': (3, 9.3), u'aged 18-29': (169, 8.3), u'males aged 30-44': (90, 8.0), u'non-us users': (214, 8.2), u'females aged 18-29': (52, 8.4), u'us users': (38, 7.8), u'females under 18': (1, 10.0), u'aged under 18': (4, 9.5), u'top 1000 voters': (32, 7.3), u'males aged 45+': (25, 8.2)}","{1: 10, 2: 4, 3: 2, 4: 3, 5: 7, 6: 20, 7: 54, 8: 113, 9: 75, 10: 135}",8,"[u'blood-splatter', u'blood', u'eyeball', u'saint-lucia', u'joan-of-arc', u'stigmata', u'priest', u'music-video']","[u""It looks like we don't have any Taglines for this title yet.""]","[u'All the main stars of this video appeared in the many films directed by Christopher Nolan: David Bowie appeared in The Prestige (2006), Marion Cotillard starred in Inception (2010) and The Dark Knight Rises (2012) and Gary Oldman was in the Batman reboot trilogy.', u""Both David Bowie and Gary Oldman have played the role of Pontius Pilate in movies. Bowie in Scorsese's The Last Temptation of Christ (1988) and Oldman in Raamattu: Jeesus (1999). In this clip, Bowie plays a Jesus kind of character.""]",[u'USA::30 April 2013']
